Communes;Codes_Insee;NB_Allocataires;ALL_PAJE;ALL_PRIM;ALL_BASEP;ALL_ASMA;ALL_Clca_Colca
CHERY-CHARTREUVE;02179;43;20;;;6;
CHERY-LES-POUILLY;02180;89;35;;27;18;9
CHERY-LES-ROZOY;02181;17;;;;;
CHEVENNES;02182;20;;;;;
CHEVREGNY;02183;23;10;;;;
CHEVRESIS-MONCEAU;02184;77;11;;;6;
CHEZY-EN-ORXOIS;02185;50;17;;;10;5
CHEZY-SUR-MARNE;02186;165;43;;32;18;10
CHIERRY;02187;126;37;;23;23;8
CHIGNY;02188;17;;;;;
CHIVRES-EN-LAONNOIS;02189;57;17;;;11;
CHIVRES-VAL;02190;70;15;;10;8;
CHIVY-LES-ETOUVELLES;02191;56;13;;;6;
CHOUY;02192;51;11;;;5;
CIERGES;02193;7;;;;;
CILLY;02194;25;9;;;;
CIRY-SALSOGNE;02195;132;36;;23;27;9
CLACY-ET-THIERRET;02196;49;12;;;6;
CLAIRFONTAINE;02197;57;21;;15;10;5
CLAMECY;02198;27;8;;;;
CLASTRES;02199;100;32;;20;19;
CLERMONT-LES-FERMES;02200;19;;;;;
COEUVRES-ET-VALSERY;02201;54;17;;;;9
COINCY;02203;200;56;;40;24;10
COINGT;02204;;;;;;
COLLIGIS-CRANDELAIN;02205;32;16;;;9;6
COLONFAY;02206;13;;;;;
COMMENCHON;02207;29;11;;;6;
CONCEVREUX;02208;34;11;;;;
CONDE-EN-BRIE;02209;101;27;;22;11;5
CONDE-SUR-AISNE;02210;46;12;;;;
CONDE-SUR-SUIPPE;02211;23;9;;;;
CONDREN;02212;85;18;;;5;
CONNIGIS;02213;36;11;;;6;
CONTESCOURT;02214;6;;;;;
CORBENY;02215;106;34;;24;14;8
CORCY;02216;37;12;;6;;
COUCY-LE-CHATEAU-AUFFRIQUE;02217;200;35;;23;18;
COUCY-LES-EPPES;02218;73;23;;;13;6
COUCY-LA-VILLE;02219;26;12;;;6;
COULONGES-COHAN;02220;55;17;;;5;9
COUPRU;02221;25;8;;;;
COURBES;02222;6;;;;;
COURBOIN;02223;40;13;;7;8;
COURCELLES-SUR-VESLE;02224;53;19;;;7;
COURCHAMPS;02225;11;5;;;;
COURMELLES;02226;214;58;;45;29;12
COURMONT;02227;14;6;;;;
COURTEMONT-VARENNES;02228;29;12;;;6;
COURTRIZY-ET-FUSSIGNY;02229;7;;;;;
COUVRELLES;02230;29;8;;;;
COUVRON-ET-AUMENCOURT;02231;158;49;;35;27;12
COYOLLES;02232;108;6;;;;
CRAMAILLE;02233;14;5;;;;
CRAONNE;02234;7;;;;;
CRAONNELLE;02235;17;9;;;;
CRECY-AU-MONT;02236;46;18;;;10;
CRECY-SUR-SERRE;02237;270;61;6;42;29;14
CREPY;02238;319;94;;70;43;24
CREZANCY;02239;199;54;;45;29;14
CROIX-FONSOMME;02240;22;11;;;;
LA CROIX-SUR-OURCQ;02241;12;;;;;
CROUTTES-SUR-MARNE;02242;71;23;;;9;9
CROUY;02243;481;109;;89;44;21
CRUPILLY;02244;10;;;;;
CUFFIES;02245;417;56;;39;28;12
CUGNY;02246;77;32;;23;14;
CUIRIEUX;02248;25;8;;;;
CUIRY-HOUSSE;02249;10;5;;;;
CUIRY-LES-CHAUDARDES;02250;11;;;;;
CUIRY-LES-IVIERS;02251;;;;;;
CUISSY-ET-GENY;02252;9;;;;;
CUISY-EN-ALMONT;02253;42;12;;;;
CUTRY;02254;18;;;;;
CYS-LA-COMMUNE;02255;22;9;;;;
DAGNY-LAMBERCY;02256;18;7;;;;
DALLON;02257;47;22;;;12;7
DAMMARD;02258;43;6;;;;
DAMPLEUX;02259;43;7;;;;
DANIZY;02260;86;24;;;9;6
DERCY;02261;42;10;;;5;
DEUILLET;02262;24;5;;;;
DHUIZEL;02263;14;5;;;;
DIZY-LE-GROS;02264;118;31;;24;12;
DOHIS;02265;11;;;;;
DOLIGNON;02266;;;;;;
DOMMIERS;02267;46;8;;;;
DOMPTIN;02268;92;25;;19;14;8
DORENGT;02269;25;8;;;;
DOUCHY;02270;27;12;;;;
DRAVEGNY;02271;11;;;;;
DROIZY;02272;7;;;;;
DURY;02273;22;8;;;;
EBOULEAU;02274;30;11;;;;
EFFRY;02275;69;13;;;;
ENGLANCOURT;02276;13;6;;;;
EPAGNY;02277;57;17;;;6;
EPARCY;02278;;;;;;
EPAUX-BEZU;02279;59;18;;;8;10
EPIEDS;02280;40;10;;;5;
L'EPINE-AUX-BOIS;02281;30;10;;;5;
EPPES;02282;59;20;;13;12;5
ERLON;02283;37;12;;;;
ERLOY;02284;9;;;;;
ESQUEHERIES;02286;108;27;;;9;
ESSIGNY-LE-GRAND;02287;123;28;;12;19;5
ESSIGNY-LE-PETIT;02288;53;11;;;5;
ESSISES;02289;43;11;;;;
ESSOMES-SUR-MARNE;02290;366;110;;88;54;24
ESTREES;02291;60;19;;14;9;5
ETAMPES-SUR-MARNE;02292;143;42;;33;19;12
ETAVES-ET-BOCQUIAUX;02293;83;23;;17;12;8
ETOUVELLES;02294;22;6;;;;
ETREAUPONT;02295;160;31;;;8;7
ETREILLERS;02296;160;39;;27;22;9
ETREPILLY;02297;15;5;;;;
ETREUX;02298;258;51;;42;18;8
EVERGNICOURT;02299;69;29;;21;17;8
FAUCOUCOURT;02301;50;15;;10;;
FAVEROLLES;02302;31;8;;;;
FAYET;02303;71;20;;14;13;5
LA FERE;02304;874;156;5;141;26;14
FERE-EN-TARDENOIS;02305;617;124;;111;22;21
LA FERTE-CHEVRESIS;02306;72;14;;;6;
LA FERTE-MILON;02307;338;90;;71;38;19
FESMY-LE-SART;02308;64;20;;15;11;5
FESTIEUX;02309;103;38;;31;19;5
FIEULAINE;02310;33;8;;;;
FILAIN;02311;22;9;;;;
LA FLAMENGRIE;02312;164;56;;44;21;12
FLAVIGNY-LE-GRAND-ET-BEAURAIN;02313;62;14;;;7;5
FLAVY-LE-MARTEL;02315;290;70;;59;24;15
FLEURY;02316;13;;;;;
FLUQUIERES;02317;26;8;;;;
FOLEMBRAY;02318;233;65;;51;25;8
FONSOMME;02319;66;17;;;8;7
FONTAINE-LES-CLERCS;02320;27;8;;;;
FONTAINE-LES-VERVINS;02321;141;42;;32;22;8
FONTAINE-NOTRE-DAME;02322;48;15;;;8;5
FONTAINE-UTERTE;02323;19;10;;;;
FONTENELLE;02324;37;15;;;7;6
FONTENELLE-EN-BRIE;02325;28;10;;;;
FONTENOY;02326;48;17;;;;5
FORESTE;02327;16;5;;;;
FOSSOY;02328;52;13;;7;;
FOURDRAIN;02329;52;19;;14;12;6
FRANCILLY-SELENCY;02330;41;8;;;;
FRANQUEVILLE;02331;18;;;;;
FRESNES-EN-TARDENOIS;02332;31;13;;6;7;
FRESNES;02333;24;8;;;;
FRESNOY-LE-GRAND;02334;543;108;6;83;32;20
FRESSANCOURT;02335;30;9;;;;
FRIERES-FAILLOUEL;02336;147;44;;35;27;14
FROIDESTREES;02337;29;6;;;;
FROIDMONT-COHARTILLE;02338;42;18;;;8;
GANDELU;02339;84;27;;21;8;8
GAUCHY;02340;881;180;5;145;66;41
GERCY;02341;36;10;;;;
GERGNY;02342;12;;;;;
GERMAINE;02343;10;5;;;;
GERNICOURT;02344;8;;;;;
GIBERCOURT;02345;8;;;;;
GIZY;02346;88;20;;10;13;
GLAND;02347;59;11;;;;
GLENNES;02348;33;8;;;;
GOUDELANCOURT-LES-BERRIEUX;02349;8;;;;;
GOUDELANCOURT-LES-PIERREPONT;02350;18;6;;;;
GOUSSANCOURT;02351;21;7;;;;
GOUY;02352;79;17;;;8;5
GRANDLUP-ET-FAY;02353;43;16;;;8;5
GRANDRIEUX;02354;5;;;;;
GRICOURT;02355;144;53;;36;30;11
GRISOLLES;02356;29;15;;;;6
GRONARD;02357;10;;;;;
GROUGIS;02358;58;20;;;8;5
GRUGIES;02359;195;44;;38;18;14
GUIGNICOURT;02360;315;92;;63;45;23
GUISE;02361;1190;193;;173;34;16
GUIVRY;02362;32;9;;;;
GUNY;02363;57;13;;7;8;
GUYENCOURT;02364;28;6;;;;
HANNAPES;02366;56;20;;15;9;
HAPPENCOURT;02367;20;8;;;;
HARAMONT;02368;65;18;;;5;9
HARCIGNY;02369;36;12;;;;
HARGICOURT;02370;85;27;;;9;7
HARLY;02371;221;42;;33;11;6
HARTENNES-ET-TAUX;02372;54;19;;;10;8
HARY;02373;20;5;;;;
LEHAUCOURT;02374;168;56;;39;28;12
HAUTEVESNES;02375;17;7;;;;
HAUTEVILLE;02376;24;5;;;;
HAUTION;02377;15;6;;;;
LA HERIE;02378;13;;;;;
LE HERIE-LA-VIEVILLE;02379;18;5;;;;
HINACOURT;02380;5;;;;;
HIRSON;02381;2276;361;11;326;75;47
HOLNON;02382;196;59;;34;39;10
HOMBLIERES;02383;221;68;;51;34;15
HOURY;02384;5;;;;;
HOUSSET;02385;20;9;;;;
IRON;02386;36;9;;;;
ITANCOURT;02387;133;36;;26;28;7
IVIERS;02388;16;6;;;;
JAULGONNE;02389;88;31;;24;18;8
JEANCOURT;02390;39;11;;;5;5
JEANTES;02391;20;5;;;;
JONCOURT;02392;31;10;;;;
JOUAIGNES;02393;18;6;;;;
JUMENCOURT;02395;18;5;;;;
JUMIGNY;02396;8;;;;;
JUSSY;02397;226;57;;38;25;9
JUVIGNY;02398;40;14;;;8;
JUVINCOURT-ET-DAMARY;02399;79;35;;24;20;8
LAFFAUX;02400;18;;;;;
LAIGNY;02401;24;7;;;;
LANCHY;02402;;;;;;
LANDIFAY-ET-BERTAIGNEMONT;02403;36;7;;;;
LANDOUZY-LA-COUR;02404;24;10;;;;
LANDOUZY-LA-VILLE;02405;67;19;;14;9;
LANDRICOURT;02406;23;8;;;;
LANISCOURT;02407;21;6;;;;
LAON;02408;6288;972;20;863;222;131
LAPPION;02409;49;14;;;;
LARGNY-SUR-AUTOMNE;02410;25;9;;;;
LATILLY;02411;29;13;;;6;
LAUNOY;02412;16;6;;;;
LAVAL-EN-LAONNOIS;02413;30;7;;;;
LAVAQUERESSE;02414;26;7;;;;
LAVERSINE;02415;22;6;;;;
LEME;02416;59;12;;;;
LEMPIRE;02417;9;;;;;
LERZY;02418;26;7;;;;
LESCHELLE;02419;33;9;;;;
LESDINS;02420;97;25;;19;8;8
LESGES;02421;9;;;;;
LESQUIELLES-SAINT-GERMAIN;02422;114;32;;;13;8
LEUILLY-SOUS-COUCY;02423;52;20;;12;14;7
LEURY;02424;12;;;;;
LEUZE;02425;21;6;;;;
LEVERGIES;02426;78;27;;21;17;8
LHUYS;02427;31;6;;;;
LICY-CLIGNON;02428;11;;;;;
LIERVAL;02429;10;;;;;
LIESSE-NOTRE-DAME;02430;285;48;;39;23;11
LIEZ;02431;38;13;;;;7
LIME;02432;25;6;;;;
LISLET;02433;33;7;;;;
LIZY;02434;38;9;;;;
LOGNY-LES-AUBENTON;02435;;;;;;
LONGPONT;02438;28;10;;;;
LONGUEVAL-BARBONVAL;02439;90;25;;19;14;
LOR;02440;19;;;;;
LOUATRE;02441;21;6;;;;
LOUPEIGNE;02442;11;;;;;
LUCY-LE-BOCAGE;02443;25;9;;;;
LUGNY;02444;10;;;;;
LUZOIR;02445;41;10;;;;
LY-FONTAINE;02446;19;5;;;;
MAAST-ET-VIOLAINE;02447;24;7;;;;
MACHECOURT;02448;15;;;;;
MACOGNY;02449;10;;;;;
MACQUIGNY;02450;55;12;;;;
MAGNY-LA-FOSSE;02451;19;8;;;;
MAISSEMY;02452;27;9;;;;
MAIZY;02453;50;19;;13;11;5
LA MALMAISON;02454;64;28;;20;13;6
MALZY;02455;24;7;;;;
MANICAMP;02456;32;10;;5;;
MARCHAIS;02457;49;16;;;6;5
MARCHAIS-EN-BRIE;02458;36;21;;;6;5
MARCY;02459;18;7;;;;
MARCY-SOUS-MARLE;02460;25;5;;;;
MAREST-DAMPCOURT;02461;49;17;;10;6;
MAREUIL-EN-DOLE;02462;39;14;;8;8;
MARFONTAINE;02463;9;;;;;
MARGIVAL;02464;45;20;;;10;
MARIGNY-EN-ORXOIS;02465;55;21;;;8;6
MARIZY-SAINTE-GENEVIEVE;02466;17;7;;;;
MARIZY-SAINT-MARD;02467;6;;;;;
MARLE;02468;467;82;;73;19;12
MARLY-GOMONT;02469;54;17;;;;
MARTIGNY;02470;73;19;;;5;5
MARTIGNY-COURPIERRE;02471;12;6;;;;
MAUREGNY-EN-HAYE;02472;69;24;;18;12;5
MAYOT;02473;33;13;;;;
MENNESSIS;02474;68;26;;19;8;5
MENNEVILLE;02475;61;21;;15;10;5
MENNEVRET;02476;92;17;;;;7
MERCIN-ET-VAUX;02477;114;23;;13;10;6
MERLIEUX-ET-FOUQUEROLLES;02478;43;16;;10;11;
MERVAL;02479;16;;;;;
MESBRECOURT-RICHECOURT;02480;40;14;;;;
MESNIL-SAINT-LAURENT;02481;56;16;;10;9;6
MEURIVAL;02482;9;;;;;
MEZIERES-SUR-OISE;02483;55;21;;15;12;7
MEZY-MOULINS;02484;56;24;;18;15;
MISSY-AUX-BOIS;02485;8;;;;;
MISSY-LES-PIERREPONT;02486;10;;;;;
MISSY-SUR-AISNE;02487;65;13;;;;
MOLAIN;02488;16;6;;;;
MOLINCHART;02489;47;20;;11;11;6
MONAMPTEUIL;02490;13;5;;;;
MONCEAU-LE-NEUF-ET-FAUCOUZY;02491;43;13;;;;
MONCEAU-LES-LEUPS;02492;62;19;;;10;
MONCEAU-LE-WAAST;02493;27;8;;;;
MONCEAU-SUR-OISE;02494;13;5;;;;
MONDREPUIS;02495;156;54;;47;19;12
MONNES;02496;18;7;;;;
MONS-EN-LAONNOIS;02497;155;41;;24;23;12
MONTAIGU;02498;101;32;;23;20;9
MONTBAVIN;02499;7;;;;;
MONTBREHAIN;02500;119;32;;25;11;6
MONTCHALONS;02501;9;;;;;
MONTCORNET;02502;271;54;;49;9;10
MONT-D'ORIGNY;02503;162;36;;27;18;8
MONTESCOURT-LIZEROLLES;02504;307;90;;70;36;20
MONTFAUCON;02505;22;13;;;7;
MONTGOBERT;02506;19;5;;;;
MONTGRU-SAINT-HILAIRE;02507;;;;;;
MONTHENAULT;02508;22;;;;;
MONTHIERS;02509;18;8;;;;
MONTHUREL;02510;19;5;;;;
MONTIGNY-EN-ARROUAISE;02511;43;8;;;;
MONTIGNY-L'ALLIER;02512;28;12;;;;
MONTIGNY-LE-FRANC;02513;19;6;;;;
MONTIGNY-LENGRAIN;02514;93;38;;29;23;6
MONTIGNY-LES-CONDE;02515;6;;;;;
MONTIGNY-SOUS-MARLE;02516;8;;;;;
MONTIGNY-SUR-CRECY;02517;53;16;;;6;6
MONTLEVON;02518;31;7;;;;
MONTLOUE;02519;32;9;;;;
MONT-NOTRE-DAME;02520;104;35;;22;22;
MONTREUIL-AUX-LIONS;02521;196;70;;51;30;23
MONT-SAINT-JEAN;02522;9;;;;;
MONT-SAINT-MARTIN;02523;10;;;;;
MONT-SAINT-PERE;02524;79;26;;19;17;7
MORCOURT;02525;71;17;;9;11;
MORGNY-EN-THIERACHE;02526;11;;;;;
MORSAIN;02527;55;17;;;7;
MORTEFONTAINE;02528;29;10;;;;
MORTIERS;02529;25;7;;;;
MOULINS;02530;9;;;;;
MOUSSY-VERNEUIL;02531;17;;;;;
MOY-DE-L'AISNE;02532;135;36;;28;17;5
MURET-ET-CROUTTES;02533;19;;;;;
MUSCOURT;02534;10;;;;;
NAMPCELLES-LA-COUR;02535;14;;;;;
NAMPTEUIL-SOUS-MURET;02536;12;6;;;;
NANTEUIL-LA-FOSSE;02537;28;15;;;10;
NANTEUIL-NOTRE-DAME;02538;9;;;;;
NAUROY;02539;107;30;;;11;10
NESLES-LA-MONTAGNE;02540;147;49;;34;30;15
NEUFCHATEL-SUR-AISNE;02541;38;13;;8;;
NEUFLIEUX;02542;13;8;;;;
NEUILLY-SAINT-FRONT;02543;346;90;;68;41;18
NEUVE-MAISON;02544;99;22;;;12;
LA NEUVILLE-BOSMONT;02545;30;9;;;;
LA NEUVILLE-EN-BEINE;02546;26;12;;;;
LA NEUVILLE-HOUSSET;02547;14;;;;;
LA NEUVILLE-LES-DORENGT;02548;52;13;;;6;
NEUVILLE-SAINT-AMAND;02549;106;23;;;7;7
NEUVILLE-SUR-AILETTE;02550;12;;;;;
NEUVILLE-SUR-MARGIVAL;02551;26;10;;;;
NEUVILLETTE;02552;26;;;;;
NIZY-LE-COMTE;02553;49;12;;;6;
NOGENTEL;02554;105;25;;15;16;5
NOGENT-L'ARTAUD;02555;330;80;;64;28;18
NOIRCOURT;02556;9;;;;;
NOROY-SUR-OURCQ;02557;16;;;;;
LE NOUVION-EN-THIERACHE;02558;503;94;;75;36;18
NOUVION-ET-CATILLON;02559;69;19;;;8;5
NOUVION-LE-COMTE;02560;31;13;;;7;
NOUVION-LE-VINEUX;02561;23;;;;;
NOUVRON-VINGRE;02562;41;12;;;6;
NOYALES;02563;19;6;;;;
NOYANT-ET-ACONIN;02564;57;17;;;10;
OEUILLY;02565;39;12;;;;
OGNES;02566;132;42;;31;15;9
OHIS;02567;47;9;;;;
OIGNY-EN-VALOIS;02568;11;6;;;;
OISY;02569;68;20;;;6;5
OLLEZY;02570;25;8;;;;
OMISSY;02571;65;20;;8;11;5
ORAINVILLE;02572;60;18;;12;13;5
ORGEVAL;02573;5;;;;;
ORIGNY-EN-THIERACHE;02574;279;57;;46;24;7
ORIGNY-SAINTE-BENOITE;02575;300;71;;57;19;10
OSLY-COURTIL;02576;41;9;;;;
OSTEL;02577;8;;;;;
OULCHES-LA-VALLEE-FOULON;02578;13;5;;;;
OULCHY-LA-VILLE;02579;14;;;;;
OULCHY-LE-CHATEAU;02580;135;29;;19;17;
PAARS;02581;41;12;;;6;
PAISSY;02582;9;;;;;
PANCY-COURTECON;02583;8;;;;;
PAPLEUX;02584;12;5;;;;
PARCY-ET-TIGNY;02585;33;15;;;9;
PARFONDEVAL;02586;15;6;;;;
PARFONDRU;02587;44;13;;7;;
PARGNAN;02588;6;;;;;
PARGNY-FILAIN;02589;30;12;;;;
PARGNY-LA-DHUYS;02590;16;5;;;;
PARGNY-LES-BOIS;02591;15;8;;;;
PARPEVILLE;02592;28;8;;;;
PASLY;02593;93;24;;17;15;6
PASSY-EN-VALOIS;02594;20;;;;;
PASSY-SUR-MARNE;02595;12;;;;;
PAVANT;02596;118;30;;;11;7
PERLES;02597;10;5;;;;
PERNANT;02598;77;25;;16;;
PIERREMANDE;02599;36;11;;;;
PIERREPONT;02600;48;9;;;;
PIGNICOURT;02601;22;8;;;;
PINON;02602;290;73;;61;30;18
PITHON;02604;7;;;;;
PLEINE-SELVE;02605;25;6;;;;
LE PLESSIER-HULEU;02606;9;;;;;
PLOISY;02607;12;;;;;
PLOMION;02608;63;16;;;;
PLOYART-ET-VAURSEINE;02609;;;;;;
POMMIERS;02610;70;18;;13;8;
PONT-ARCY;02612;12;;;;;
PONTAVERT;02613;84;34;;25;20;5
PONTRU;02614;39;11;;;5;
PONTRUET;02615;36;12;;7;;
PONT-SAINT-MARD;02616;27;9;;;;
POUILLY-SUR-SERRE;02617;55;16;;;10;
PREMONT;02618;125;33;;26;17;5
PREMONTRE;02619;246;19;;;7;
PRESLES-ET-BOVES;02620;43;9;;;;
PRESLES-ET-THIERNY;02621;44;17;;12;7;
PRIEZ;02622;5;;;;;
PRISCES;02623;10;;;;;
PROISY;02624;35;;;;;
PROIX;02625;20;7;;;;
PROUVAIS;02626;47;12;;;5;5
PROVISEUX-ET-PLESNOY;02627;12;6;;;;
PUISEUX-EN-RETZ;02628;26;10;;;;
PUISIEUX-ET-CLANLIEU;02629;37;10;;;5;5
QUIERZY;02631;58;16;;;5;
QUINCY-BASSE;02632;9;;;;;
QUINCY-SOUS-LE-MONT;02633;10;;;;;
RAILLIMONT;02634;7;;;;;
RAMICOURT;02635;23;5;;;;
REGNY;02636;20;8;;;;
REMAUCOURT;02637;35;7;;;;
REMIES;02638;29;11;;;;
REMIGNY;02639;57;18;;;9;6
RENANSART;02640;28;8;;;;
RENNEVAL;02641;22;;;;;
RESIGNY;02642;18;;;;;
RESSONS-LE-LONG;02643;85;21;;15;7;5
RETHEUIL;02644;37;6;;;;
REUILLY-SAUVIGNY;02645;25;10;;;5;
REVILLON;02646;15;;;;;
RIBEAUVILLE;02647;5;;;;;
RIBEMONT;02648;357;81;;70;24;15
ROCOURT-SAINT-MARTIN;02649;28;;;;;
ROCQUIGNY;02650;46;8;;;;
ROGECOURT;02651;9;;;;;
ROGNY;02652;15;6;;;;
ROMENY-SUR-MARNE;02653;47;9;;;;
ROMERY;02654;8;;;;;
RONCHERES;02655;8;;;;;
ROUCY;02656;48;12;;;7;
ROUGERIES;02657;41;10;;;;
ROUPY;02658;31;8;;;;
ROUVROY;02659;54;18;;8;13;
ROUVROY-SUR-SERRE;02660;5;;;;;
ROYAUCOURT-ET-CHAILVET;02661;28;8;;;;
ROZET-SAINT-ALBIN;02662;31;6;;;;
ROZIERES-SUR-CRISE;02663;30;7;;;;
ROZOY-BELLEVALLE;02664;16;5;;;;
GRAND-ROZOY;02665;45;21;;;7;8
ROZOY-SUR-SERRE;02666;182;31;;24;7;9
SACONIN-ET-BREUIL;02667;27;10;;;5;
SAINS-RICHAUMONT;02668;166;32;;;7;6
SAINT-AGNAN;02669;7;;;;;
SAINT-ALGIS;02670;18;5;;;;
SAINT-AUBIN;02671;48;10;;;;
SAINT-BANDRY;02672;32;11;;6;6;
SAINT-CHRISTOPHE-A-BERRY;02673;56;25;;19;12;8
SAINT-CLEMENT;02674;7;;;;;
SAINTE-CROIX;02675;14;;;;;
SAINT-ERME-OUTRE-ET-RAMECOURT;02676;319;94;5;66;48;17
SAINT-EUGENE;02677;40;9;;;;
SAINTE-GENEVIEVE;02678;8;;;;;
SAINT-GENGOULPH;02679;20;7;;;;
SAINT-GOBAIN;02680;341;71;;47;38;15
SAINT-GOBERT;02681;34;11;;;;
SAINT-MARD;02682;17;;;;;
SAINT-MARTIN-RIVIERE;02683;20;8;;;;
SAINT-MICHEL;02684;802;125;;106;37;29
SAINT-NICOLAS-AUX-BOIS;02685;14;6;;;;
SAINT-PAUL-AUX-BOIS;02686;47;19;;;7;
SAINT-PIERRE-AIGLE;02687;39;9;;;;
SAINT-PIERRE-LES-FRANQUEVILLE;02688;5;;;;;
SAINT-PIERREMONT;02689;9;;;;;
SAINTE-PREUVE;02690;9;;;;;
SAINT-QUENTIN;02691;13492;2179;51;1907;423;318
SAINT-REMY-BLANZY;02693;37;14;;;5;
SAINT-SIMON;02694;83;31;;25;17;5
SAINT-THIBAUT;02695;8;;;;;
SAINT-THOMAS;02696;12;;;;;
SAMOUSSY;02697;54;15;;;9;5
SANCY-LES-CHEMINOTS;02698;12;6;;;;
SAPONAY;02699;29;7;;;;
SAULCHERY;02701;91;30;;22;13;6
SAVY;02702;66;18;;;7;5
SEBONCOURT;02703;180;45;;33;26;8
SELENS;02704;38;11;;;;
LA SELVE;02705;26;9;;;;
SEPTMONTS;02706;69;21;;16;13;
SEPTVAUX;02707;24;9;;;;
SEQUEHART;02708;26;;;;;
SERAIN;02709;56;13;;;;5
SERAUCOURT-LE-GRAND;02710;108;38;;;14;8
SERCHES;02711;48;13;;;6;
SERGY;02712;19;6;;;;
SERINGES-ET-NESLES;02713;30;7;;;;
SERMOISE;02714;50;14;;;6;
SERVAL;02715;;;;;;
SERVAIS;02716;36;10;;;;
SERY-LES-MEZIERES;02717;79;21;;12;11;
SILLY-LA-POTERIE;02718;11;;;;;
SINCENY;02719;294;79;;60;37;19
SISSONNE;02720;377;89;;67;32;15
SISSY;02721;61;23;;15;10;
SOISSONS;02722;6872;1066;33;933;197;173
SOIZE;02723;15;;;;;
SOMMELANS;02724;7;;;;;
SOMMERON;02725;21;7;;;;
SOMMETTE-EAUCOURT;02726;33;13;;;6;
SONS-ET-RONCHERES;02727;21;7;;;;
SORBAIS;02728;30;9;;;;
SOUCY;02729;13;7;;;;
SOUPIR;02730;48;10;;;;
LE SOURD;02731;17;;;;;
SURFONTAINE;02732;11;5;;;;
SUZY;02733;42;13;;;;
TAILLEFONTAINE;02734;29;8;;;;
TANNIERES;02735;;;;;;
TARTIERS;02736;25;8;;;;
TAVAUX-ET-PONTSERICOURT;02737;76;23;;12;15;
TERGNIER;02738;2907;550;9;456;162;78
TERNY-SORNY;02739;38;13;;6;;
THENAILLES;02740;23;6;;;;
THENELLES;02741;72;22;;;7;
THIERNU;02742;14;;;;;
LE THUEL;02743;23;5;;;;
TORCY-EN-VALOIS;02744;13;;;;;
TOULIS-ET-ATTENCOURT;02745;21;;;;;
TRAVECY;02746;99;33;;24;20;8
TREFCON;02747;13;;;;;
TRELOU-SUR-MARNE;02748;76;27;;21;12;5
TROESNES;02749;27;7;;;;
TROSLY-LOIRE;02750;89;29;;;9;7
TRUCY;02751;18;6;;;;
TUGNY-ET-PONT;02752;41;14;;;;
TUPIGNY;02753;50;9;;;;
UGNY-LE-GAY;02754;18;6;;;;
URCEL;02755;77;26;;20;14;
URVILLERS;02756;71;15;;8;9;
VADENCOURT;02757;97;18;;;;
VAILLY-SUR-AISNE;02758;359;67;;52;31;18
LA VALLEE-AU-BLE;02759;93;16;;;5;
LA VALLEE-MULATRE;02760;20;5;;;;
VARISCOURT;02761;27;8;;;;
VASSENS;02762;22;;;;;
VASSENY;02763;29;9;;;;
VASSOGNE;02764;12;;;;;
VAUCELLES-ET-BEFFECOURT;02765;29;13;;6;;
VAUDESSON;02766;39;13;;;;
VAUXREZIS;02767;29;12;;;;
VAUXAILLON;02768;72;31;;25;12;5
VAUX-ANDIGNY;02769;143;33;;24;11;
VAUXBUIN;02770;87;18;;12;9;
VAUXCERE;02771;11;;;;;
VAUX-EN-VERMANDOIS;02772;14;;;;;
VAUXTIN;02773;7;;;;;
VENDELLES;02774;21;8;;;;
VENDEUIL;02775;120;28;;16;15;7
VENDHUILE;02776;76;21;;;8;8
VENDIERES;02777;17;6;;;;
VENDRESSE-BEAULNE;02778;16;;;;;
VENEROLLES;02779;29;7;;;;
VENIZEL;02780;228;60;;46;22;16
VERDILLY;02781;50;14;;9;8;
LE VERGUIER;02782;33;7;;;;
GRAND-VERLY;02783;27;;;;;
PETIT-VERLY;02784;27;8;;;;
VERMAND;02785;147;45;;31;23;9
VERNEUIL-SOUS-COUCY;02786;14;6;;;;
VERNEUIL-SUR-SERRE;02787;26;16;;;8;
VERSIGNY;02788;64;21;;16;13;5
VERVINS;02789;639;83;;75;21;9
VESLES-ET-CAUMONT;02790;27;5;;;;
VESLUD;02791;19;8;;;;
VEUILLY-LA-POTERIE;02792;22;10;;5;;
VEZAPONIN;02793;16;;;;;
VEZILLY;02794;21;9;;;;
VIC-SUR-AISNE;02795;274;61;;49;27;14
VICHEL-NANTEUIL;02796;8;;;;;
VIEL-ARCY;02797;18;5;;;;
VIELS-MAISONS;02798;175;53;;;17;19
VIERZY;02799;74;22;;17;10;
VIFFORT;02800;38;18;;;10;7
VIGNEUX-HOCQUET;02801;37;12;;;5;
LA VILLE-AUX-BOIS-LES-DIZY;02802;26;7;;;;
LA VILLE-AUX-BOIS-LES-PONTAVERT;02803;17;6;;;;
VILLEMONTOIRE;02804;19;9;;;;
VILLENEUVE-SAINT-GERMAIN;02805;434;82;;73;28;14
VILLENEUVE-SUR-FERE;02806;39;11;;;6;
VILLEQUIER-AUMONT;02807;86;18;;;7;5
VILLERET;02808;50;14;;;;
VILLERS-AGRON-AIGUIZY;02809;8;;;;;
VILLERS-COTTERETS;02810;1984;440;7;364;164;73
VILLERS-EN-PRAYERES;02811;12;;;;;
VILLERS-HELON;02812;23;12;;;;
VILLERS-LE-SEC;02813;35;13;;8;5;5
VILLERS-LES-GUISE;02814;12;;;;;
