Communes;Codes_Insee;NB_Allocataires;ALL_PAJE;ALL_PRIM;ALL_BASEP;ALL_ASMA;ALL_Clca_Colca
LAMOTTE-BULEUX;80462;46;15;;10;9;
LAMOTTE-WARFUSEE;80463;97;34;;27;19;8
LANCHERES;80464;122;34;;24;19;10
LANGUEVOISIN-QUIQUERY;80465;19;;;;;
LANCHES-SAINT-HILAIRE;80466;19;9;;;;
LAUCOURT;80467;13;;;;;
LAVIEVILLE;80468;24;9;;;;
LAWARDE-MAUGER-L'HORTOY;80469;25;7;;;;
LEALVILLERS;80470;13;6;;;;
LESBOEUFS;80472;24;;;;;
LIANCOURT-FOSSE;80473;44;18;;;7;
LICOURT;80474;50;18;;;7;
LIERAMONT;80475;19;;;;;
LIERCOURT;80476;52;19;;;7;6
LIGESCOURT;80477;28;;;;;
LIGNIERES;80478;21;7;;;;
LIGNIERES-CHATELAIN;80479;50;16;;11;8;
LIGNIERES-EN-VIMEU;80480;11;5;;;;
LIHONS;80481;60;17;;11;7;
LIMEUX;80482;17;5;;;;
LIOMER;80484;56;15;;;;7
LOEUILLY;80485;96;20;;14;10;6
LONG;80486;91;24;;;13;7
LONGAVESNES;80487;12;;;;;
LONGPRE-LES-CORPS-SAINTS;80488;286;63;;56;21;18
LONGUEAU;80489;887;152;;124;51;46
LONGUEVAL;80490;29;12;;;7;
LONGUEVILLETTE;80491;8;;;;;
LOUVENCOURT;80493;27;10;;;;
LOUVRECHY;80494;26;11;;;6;5
LUCHEUX;80495;92;19;;;6;6
MACHIEL;80496;24;;;;;
MACHY;80497;14;6;;;;
MAILLY-MAILLET;80498;74;19;;;9;6
MAILLY-RAINEVAL;80499;38;12;;;;
MAISNIERES;80500;52;17;;;7;
MAISON-PONTHIEU;80501;48;10;;;;
MAISON-ROLAND;80502;10;;;;;
MAIZICOURT;80503;17;;;;;
MALPART;80504;8;;;;;
MAMETZ;80505;17;9;;;;
MARCELCAVE;80507;151;56;;46;30;7
MARCHE-ALLOUARDE;80508;;;;;;
MARCHELEPOT;80509;69;20;;;6;8
MARESTMONTIERS;80511;12;5;;;;
MAREUIL-CAUBERT;80512;104;25;;;;9
MARICOURT;80513;14;;;;;
MARIEUX;80514;18;7;;;;
MARLERS;80515;21;8;;;;
MARQUAIX;80516;29;;;;;
MARQUIVILLERS;80517;13;;;;;
MARTAINNEVILLE;80518;56;22;;;8;8
MATIGNY;80519;67;19;;;;6
MAUCOURT;80520;24;5;;;;
MAUREPAS;80521;15;;;;;
LE MAZIS;80522;10;;;;;
MEAULTE;80523;147;41;;31;17;10
MEHARICOURT;80524;83;22;;;;8
MEIGNEUX;80525;17;5;;;;
LE MEILLARD;80526;21;6;;;;
MENESLIES;80527;26;8;;;;
MEREAUCOURT;80528;;;;;;
MERELESSART;80529;24;5;;;;
MERICOURT-L'ABBE;80530;90;30;;21;18;12
MERICOURT-EN-VIMEU;80531;10;;;;;
MERICOURT-SUR-SOMME;80532;26;9;;;;
MERS-LES-BAINS;80533;565;74;;67;15;14
LE MESGE;80535;24;9;;;;
MESNIL-BRUNTEL;80536;32;9;;;;
MESNIL-DOMQUEUR;80537;10;5;;;;
MESNIL-EN-ARROUAISE;80538;16;6;;;;
MESNIL-MARTINSART;80540;27;12;;;;
MESNIL-SAINT-GEORGES;80541;25;6;;;;
MESNIL-SAINT-NICAISE;80542;70;23;;17;10;8
METIGNY;80543;14;5;;;;
MEZEROLLES;80544;22;9;;;;
MEZIERES-EN-SANTERRE;80545;69;20;;14;10;5
MIANNAY;80546;65;19;;12;12;
MILLENCOURT;80547;30;9;;;;
MILLENCOURT-EN-PONTHIEU;80548;49;18;;13;9;6
MIRAUMONT;80549;98;25;;20;12;6
MIRVAUX;80550;19;;;;;
MISERY;80551;18;6;;;;
MOISLAINS;80552;171;33;;;11;8
MOLLIENS-AU-BOIS;80553;33;6;;;;
MOLLIENS-DREUIL;80554;115;27;;17;14;9
MONCHY-LAGACHE;80555;78;16;;;6;
MONS-BOUBERT;80556;60;19;;;8;5
ESTREES-MONS;80557;76;21;;;7;7
MONSURES;80558;27;;;;;
MONTAGNE-FAYEL;80559;20;11;;;;
MONTAUBAN-DE-PICARDIE;80560;32;12;;;5;
MONTDIDIER;80561;1172;221;7;198;71;49
MONTIGNY-SUR-L'HALLUE;80562;23;9;;;;
MONTIGNY-LES-JONGLEURS;80563;;;;;;
MONTONVILLERS;80565;12;;;;;
FIEFFES-MONTRELET;80566;40;19;;13;10;
MORCHAIN;80568;32;14;;;6;
MORCOURT;80569;37;9;;;;
MOREUIL;80570;674;162;;137;61;46
MORISEL;80571;68;21;;16;;
MORLANCOURT;80572;41;9;;;;
MORVILLERS-SAINT-SATURNIN;80573;48;11;;;6;
MOUFLERS;80574;10;;;;;
MOUFLIERES;80575;12;;;;;
MOYENCOURT;80576;36;16;;;;5
MOYENCOURT-LES-POIX;80577;20;6;;;;
MOYENNEVILLE;80578;91;35;;27;19;7
MUILLE-VILLETTE;80579;109;22;;;5;
NAMPONT;80580;27;9;;;;
NAMPS-MAISNIL;80582;132;32;;25;18;15
NAMPTY;80583;28;8;;;;
NAOURS;80584;143;34;;22;20;9
NESLE;80585;403;81;;72;18;17
NESLE-L'HOPITAL;80586;25;5;;;;
NESLETTE;80587;9;;;;;
NEUFMOULIN;80588;46;15;;;6;7
NEUILLY-LE-DIEN;80589;5;;;;;
NEUILLY-L'HOPITAL;80590;38;10;;;5;
NEUVILLE-AU-BOIS;80591;24;9;;;;
NEUVILLE-COPPEGUEULE;80592;85;24;;;5;6
LA NEUVILLE-LES-BRAY;80593;34;7;;;;
NEUVILLE-LES-LOEUILLY;80594;15;7;;;;
LA NEUVILLE-SIRE-BERNARD;80595;30;9;;;;
NEUVILLETTE;80596;30;9;;;;
NIBAS;80597;97;43;;36;21;14
NOUVION;80598;200;43;;38;15;5
NOYELLES-EN-CHAUSSEE;80599;21;12;;;7;
NOYELLES-SUR-MER;80600;111;24;;;6;6
NURLU;80601;38;14;;;6;
OCCOCHES;80602;18;5;;;;
OCHANCOURT;80603;38;10;;;;
OFFIGNIES;80604;5;;;;;
OFFOY;80605;26;9;;;;
OISEMONT;80606;210;36;;;12;10
OISSY;80607;26;6;;;;
OMIECOURT;80608;26;13;;;7;
ONEUX;80609;43;16;;10;11;5
ORESMAUX;80611;90;24;;17;12;6
OUST-MAREST;80613;74;21;;16;10;8
OUTREBOIS;80614;38;13;;;;
OVILLERS-LA-BOISSELLE;80615;60;16;;;9;
PARGNY;80616;24;12;;;;5
PARVILLERS-LE-QUESNOY;80617;33;11;;;;
PENDE;80618;128;23;;;7;7
PERNOIS;80619;96;39;;25;23;6
PERONNE;80620;1763;284;5;254;53;60
PERTAIN;80621;45;12;;;;5
PICQUIGNY;80622;237;52;;42;23;10
PIENNES-ONVILLERS;80623;45;16;;;10;7
PIERREGOT;80624;32;13;;7;;
PIERREPONT-SUR-AVRE;80625;84;28;;23;14;12
PISSY;80626;30;11;;;5;
PLACHY-BUYON;80627;100;14;;9;6;
LE PLESSIER-ROZAINVILLERS;80628;88;31;;;11;
POEUILLY;80629;11;;;;;
POIX-DE-PICARDIE;80630;589;87;;67;31;25
PONCHES-ESTRUVAL;80631;18;;;;;
PONT-DE-METZ;80632;327;58;;41;25;19
PONTHOILE;80633;66;14;;;7;
PONT-NOYELLES;80634;76;19;;14;14;
PONT-REMY;80635;221;58;;51;20;14
PORT-LE-GRAND;80637;31;10;;;;
POTTE;80638;21;;;;;
POULAINVILLE;80639;174;28;;21;11;8
POZIERES;80640;33;14;;;6;
PROUVILLE;80642;40;16;;;9;6
PROUZEL;80643;47;20;;11;;6
PROYART;80644;97;34;;26;19;10
PUCHEVILLERS;80645;70;21;;16;15;7
PUNCHY;80646;12;;;;;
PUZEAUX;80647;40;10;;;;
PYS;80648;13;;;;;
QUEND;80649;175;46;;41;13;13
QUERRIEU;80650;77;21;;14;7;6
LE QUESNE;80651;32;9;;;;
LE QUESNEL;80652;109;49;;44;25;13
QUESNOY-LE-MONTANT;80654;69;19;;;6;
QUESNOY-SUR-AIRAINES;80655;60;16;;;7;
QUEVAUVILLERS;80656;161;53;;35;30;17
QUIRY-LE-SEC;80657;53;20;;;8;5
QUIVIERES;80658;20;6;;;;
RAINCHEVAL;80659;45;14;;;;
RAINNEVILLE;80661;103;27;;19;15;6
RAMBURELLES;80662;41;10;;;5;
RAMBURES;80663;45;17;;12;9;7
RANCOURT;80664;24;8;;;;
REGNIERE-ECLUSE;80665;16;;;;;
REMAISNIL;80666;;;;;;
REMAUGIES;80667;13;6;;;;
REMIENCOURT;80668;23;8;;;;
RETHONVILLERS;80669;38;14;;;;
REVELLES;80670;55;11;;6;;
RIBEAUCOURT;80671;37;14;;;6;5
RIBEMONT-SUR-ANCRE;80672;83;27;;20;16;6
RIENCOURT;80673;15;5;;;;
RIVERY;80674;429;80;;70;31;26
ROGY;80675;18;;;;;
ROIGLISE;80676;15;6;;;;
ROISEL;80677;288;66;;57;19;16
ROLLOT;80678;116;36;;30;19;13
RONSSOY;80679;70;19;;;9;5
ROSIERES-EN-SANTERRE;80680;498;107;;87;40;15
ROUVREL;80681;31;10;;;5;
ROUVROY-EN-SANTERRE;80682;25;8;;;;
ROUY-LE-GRAND;80683;16;5;;;;
ROUY-LE-PETIT;80684;17;;;;;
ROYE;80685;1277;232;7;209;40;52
RUBEMPRE;80686;98;26;;21;14;10
RUBESCOURT;80687;13;;;;;
RUE;80688;523;80;;69;21;23
RUMIGNY;80690;57;15;;10;;5
SAIGNEVILLE;80691;44;14;;;6;7
SAILLY-FLIBEAUCOURT;80692;152;46;;34;23;14
SAILLY-LAURETTE;80693;50;18;;13;9;8
SAILLY-LE-SEC;80694;40;12;;;6;5
SAILLY-SAILLISEL;80695;73;21;;;;
SAINS-EN-AMIENOIS;80696;111;18;;10;;5
SAINT-ACHEUL;80697;;;;;;
SAINT-AUBIN-MONTENOY;80698;24;9;;;;
SAINT-AUBIN-RIVIERE;80699;12;;;;;
SAINT-BLIMONT;80700;101;22;;16;12;5
SAINT-CHRIST-BRIOST;80701;56;20;;;8;
SAINT-FUSCIEN;80702;83;17;;10;6;10
SAINT-GERMAIN-SUR-BRESLE;80703;22;8;;;;
SAINT-GRATIEN;80704;33;12;;;6;
SAINT-LEGER-LES-AUTHIE;80705;9;;;;;
SAINT-LEGER-LES-DOMART;80706;336;77;;68;29;19
SAINT-LEGER-SUR-BRESLE;80707;9;;;;;
SAINT-MARD;80708;26;7;;;;
SAINT-MAULVIS;80709;26;5;;;;
SAINT-MAXENT;80710;60;22;;;12;5
SAINT-OUEN;80711;407;109;;101;29;23
SAINT-QUENTIN-EN-TOURMONT;80713;30;7;;;;
SAINT-QUENTIN-LA-MOTTE-CROIX-AU-BAILLY;80714;156;30;;;6;16
SAINT-RIQUIER;80716;185;39;;29;19;8
SAINT-SAUFLIEU;80717;90;24;;13;14;
SAINT-SAUVEUR;80718;168;43;;35;16;14
SAINTE-SEGREE;80719;7;;;;;
SAINT-VALERY-SUR-SOMME;80721;376;38;;;14;11
SAINT-VAAST-EN-CHAUSSEE;80722;60;23;;17;10;8
SAISSEVAL;80723;24;7;;;;
SALEUX;80724;375;83;;73;29;22
SALOUEL;80725;501;94;;74;26;33
SANCOURT;80726;32;13;;;;
SAULCHOY-SOUS-POIX;80728;6;;;;;
SAUVILLERS-MONGIVAL;80729;18;6;;;;
SAVEUSE;80730;61;13;;7;5;6
SENARPONT;80732;81;16;;11;10;
SENLIS-LE-SEC;80733;33;10;;;;
SENTELIE;80734;25;9;;;;
SEUX;80735;15;5;;;;
SOREL-EN-VIMEU;80736;31;9;;;;
SOREL;80737;22;6;;;;
SOUES;80738;16;7;;;;
SOURDON;80740;34;12;;7;5;
SOYECOURT;80741;16;;;;;
SURCAMPS;80742;11;;;;;
SUZANNE;80743;17;5;;;;
TAILLY;80744;6;;;;;
TALMAS;80746;129;32;;21;20;7
TEMPLEUX-LA-FOSSE;80747;16;;;;;
TEMPLEUX-LE-GUERARD;80748;22;9;;;;
TERRAMESNIL;80749;39;13;;;5;
TERTRY;80750;22;6;;;;
THENNES;80751;63;21;;15;13;7
THEZY-GLIMONT;80752;49;13;;;8;5
THIEPVAL;80753;19;5;;;;
THIEULLOY-L'ABBAYE;80754;39;15;;;7;
THIEULLOY-LA-VILLE;80755;11;6;;;;
THIEVRES;80756;9;;;;;
THOIX;80757;15;;;;;
THORY;80758;18;7;;;;
TILLOLOY;80759;87;;;;;
TILLOY-FLORIVILLE;80760;40;15;;;6;
TILLOY-LES-CONTY;80761;27;;;;;
TINCOURT-BOUCLY;80762;53;10;;;;
LE TITRE;80763;48;17;;12;;
TOEUFLES;80764;38;10;;;;
TOURS-EN-VIMEU;80765;128;47;;41;23;11
TOUTENCOURT;80766;66;20;;;7;9
LE TRANSLAY;80767;25;12;;;5;
TREUX;80769;25;7;;;;
TULLY;80770;82;20;;;;8
UGNY-L'EQUIPEE;80771;;;;;;
VADENCOURT;80773;13;8;;;;
VAIRE-SOUS-CORBIE;80774;32;10;;;;
VALINES;80775;76;21;;;7;5
VARENNES;80776;20;5;;;;
VAUCHELLES-LES-AUTHIE;80777;16;7;;;;
VAUCHELLES-LES-DOMART;80778;15;6;;;;
VAUCHELLES-LES-QUESNOY;80779;96;20;;13;10;
VAUDRICOURT;80780;37;10;;;;
VAUVILLERS;80781;37;15;;;;6
VAUX-EN-AMIENOIS;80782;47;14;;;7;9
VAUX-MARQUENNEVILLE;80783;10;;;;;
VAUX-SUR-SOMME;80784;38;8;;;;
VECQUEMONT;80785;69;17;;;11;
VELENNES;80786;20;7;;;;
VERCOURT;80787;13;6;;;;
VERGIES;80788;20;9;;;;
VERMANDOVILLERS;80789;17;9;;;;
VERPILLIERES;80790;29;;;;;
VERS-SUR-SELLES;80791;82;12;;;7;
LA VICOGNE;80792;37;11;;;6;
VIGNACOURT;80793;298;95;;73;47;22
VILLECOURT;80794;5;;;;;
VILLE-LE-MARCLET;80795;45;12;;;5;
VILLEROY;80796;19;;;;;
VILLERS-AUX-ERABLES;80797;18;6;;;;
VILLERS-BOCAGE;80798;175;37;;26;25;10
VILLERS-BRETONNEUX;80799;662;206;;162;97;59
VILLERS-CAMPSART;80800;21;8;;;;
VILLERS-CARBONNEL;80801;43;15;;;5;
VILLERS-FAUCON;80802;78;25;;;10;9
VILLERS-LES-ROYE;80803;26;9;;;;
VILLERS-SOUS-AILLY;80804;23;;;;;
VILLERS-TOURNELLE;80805;24;8;;;;
VILLERS-SUR-AUTHIE;80806;56;14;;;7;
VILLE-SUR-ANCRE;80807;29;7;;;;
VIRONCHAUX;80808;43;12;;;;
VISMES;80809;44;18;;;9;
VITZ-SUR-AUTHIE;80810;8;;;;;
VOYENNES;80811;74;24;;19;8;
VRAIGNES-EN-VERMANDOIS;80812;18;6;;;;
VRAIGNES-LES-HORNOY;80813;8;;;;;
VRELY;80814;57;20;;15;7;6
VRON;80815;105;35;;27;17;11
WARGNIES;80819;14;5;;;;
WARLOY-BAILLON;80820;134;33;;24;18;7
WARLUS;80821;35;11;;;5;
WARSY;80822;20;10;;;;
WARVILLERS;80823;15;6;;;;
WIENCOURT-L'EQUIPEE;80824;37;17;;11;9;
WIRY-AU-MONT;80825;18;10;;;;
WOIGNARUE;80826;87;19;;;12;
WOINCOURT;80827;231;42;;;5;7
WOIREL;80828;8;;;;;
Y;80829;10;;;;;
YAUCOURT-BUSSUS;80830;25;13;;;6;
YVRENCH;80832;51;20;;;9;7
YVRENCHEUX;80833;17;;;;;
YZENGREMER;80834;64;23;;;8;5
YZEUX;80835;28;9;;;;
YONVAL;80836;29;9;;;;
AGUTS;81001;23;7;;;;
AIGUEFONDE;81002;329;75;;66;14;25
ALBAN;81003;124;25;;19;11;
ALBI;81004;11795;1332;39;1192;185;286
ALBINE;81005;58;14;;;;
ALGANS;81006;26;6;;;;
ALOS;81007;8;;;;;
ALMAYRAC;81008;37;7;;;;
AMARENS;81009;7;;;;;
AMBIALET;81010;69;18;;;;5
AMBRES;81011;140;40;;31;21;15
ANDILLAC;81012;12;;;;;
ANDOUQUE;81013;36;12;;;;
ANGLES;81014;70;11;;;;
APPELLE;81015;10;;;;;
ARFONS;81016;29;;;;;
ARIFAT;81017;7;;;;;
ARTHES;81018;328;76;;64;24;22
ASSAC;81019;13;;;;;
AUSSAC;81020;31;7;;;;
AUSSILLON;81021;1006;142;6;131;15;30
BANNIERES;81022;22;6;;;;
BARRE;81023;14;;;;;
BEAUVAIS-SUR-TESCOU;81024;44;13;;;5;5
BELCASTEL;81025;21;;;;;
BELLEGARDE;81026;54;15;;;8;
BELLESERRE;81027;18;5;;;;
BERLATS;81028;;;;;;
BERNAC;81029;20;5;;;;
BERTRE;81030;12;;;;;
LE BEZ;81031;89;31;;;7;15
BLAN;81032;178;51;;46;13;22
BLAYE-LES-MINES;81033;554;91;;82;23;22
BOISSEZON;81034;64;12;;;;6
BOURNAZEL;81035;14;6;;;;
BOUT-DU-PONT-DE-LARN;81036;147;30;;;;9
BRASSAC;81037;215;30;;;5;6
BRENS;81038;296;70;;58;21;23
BRIATEXTE;81039;313;58;;;15;19
BROUSSE;81040;50;16;;;7;5
BROZE;81041;7;;;;;
BURLATS;81042;219;39;;34;7;11
BUSQUE;81043;84;28;;;8;8
CABANES;81044;32;12;;;;
LES CABANNES;81045;60;9;;;;
CADALEN;81046;208;41;;32;15;13
CADIX;81047;13;;;;;
CAGNAC-LES-MINES;81048;325;71;;;17;25
CAHUZAC;81049;33;6;;;;
CAMBON-LES-LAVAUR;81050;38;12;;;;
CAHUZAC-SUR-VERE;81051;144;29;;;14;7
CAMBON;81052;252;56;;46;18;12
CAMBOUNES;81053;41;6;;;;
CAMBOUNET-SUR-LE-SOR;81054;111;30;;;11;7
LES CAMMAZES;81055;43;11;;;;
CAMPAGNAC;81056;8;;;;;
CARBES;81058;21;5;;;;
CARLUS;81059;79;25;;18;13;7
CARMAUX;81060;1880;258;7;240;61;63
CASTANET;81061;16;5;;;;
CASTELNAU-DE-BRASSAC;81062;58;10;;;;5
CASTELNAU-DE-LEVIS;81063;175;38;;33;10;12
CASTELNAU-DE-MONTMIRAL;81064;108;27;;;9;12
CASTRES;81065;8553;1282;30;1157;179;313
CAUCALIERES;81066;45;10;;;;
CESTAYROLS;81067;49;6;;;;
COMBEFA;81068;16;7;;;;
CORDES-SUR-CIEL;81069;187;25;;;6;6
COUFOULEUX;81070;306;92;;72;43;26
COURRIS;81071;5;;;;;
CRESPIN;81072;;;;;;
CRESPINET;81073;27;9;;;;
CUNAC;81074;161;40;;;13;18
CUQ;81075;53;13;;;;8
CUQ-TOULZA;81076;88;33;;27;17;9
CURVALLE;81077;36;;;;;
DAMIATTE;81078;136;42;;;15;11
DENAT;81079;97;27;;;7;11
DONNAZAC;81080;5;;;;;
DOURGNE;81081;192;36;;;6;11
LE DOURN;81082;9;;;;;
DURFORT;81083;41;6;;;;
ESCOUSSENS;81084;102;21;;;8;7
ESCROUX;81085;;;;;;
ESPERAUSSES;81086;13;;;;;
FAYSSAC;81087;39;11;;;;
FAUCH;81088;58;20;;;10;9
FAUSSERGUES;81089;10;;;;;
FENOLS;81090;21;;;;;
FERRIERES;81091;10;;;;;
FIAC;81092;110;27;;;15;6
FLORENTIN;81093;93;10;;;;
FRAISSINES;81094;8;;;;;
FRAUSSEILLES;81095;6;;;;;
LE FRAYSSE;81096;39;8;;;;
FREJAIROLLES;81097;178;45;;38;16;14
FREJEVILLE;81098;81;20;;14;13;
GAILLAC;81099;2454;479;11;418;115;113
GARREVAQUES;81100;43;7;;;;
LE GARRIC;81101;128;34;;24;16;11
GARRIGUES;81102;34;5;;;;
GIJOUNET;81103;11;;;;;
GIROUSSENS;81104;178;50;;38;20;15
GRAULHET;81105;2312;449;18;421;33;122
GRAZAC;81106;59;12;;;7;5
ITZAC;81108;17;;;;;
JONQUIERES;81109;82;12;;;;
JOUQUEVIEL;81110;8;;;;;
LABARTHE-BLEYS;81111;7;;;;;
LABASTIDE-DE-LEVIS;81112;103;26;;;11;8
LABASTIDE-DENAT;81113;64;11;;;;
LABASTIDE-GABAUSSE;81114;50;15;;;7;
LABASTIDE-ROUAIROUX;81115;221;20;;;;7
LABASTIDE-SAINT-GEORGES;81116;226;57;;45;29;12
LABESSIERE-CANDEIL;81117;86;24;;;6;9
LABOULBENE;81118;10;;;;;
LABOUTARIE;81119;64;14;;;;
LABRUGUIERE;81120;982;231;;204;56;68
LACABAREDE;81121;34;6;;;;
LACAPELLE-PINET;81122;;;;;;
LACAPELLE-SEGALAR;81123;12;;;;;
LACAUNE;81124;359;47;;41;11;16
LACAZE;81125;20;;;;;
LACOUGOTTE-CADOUL;81126;20;5;;;;
LACROISILLE;81127;17;;;;;
LACROUZETTE;81128;289;45;;39;9;14
LAGARDIOLLE;81129;30;11;;;;5
LAGARRIGUE;81130;232;65;;58;12;20
LAGRAVE;81131;272;69;;60;36;22
GUITALENS-L'ALBAREDE;81132;110;23;;;7;8
LAMILLARIE;81133;55;13;;;;
LAMONTELARIE;81134;8;;;;;
LAPARROUQUIAL;81135;7;;;;;
LARROQUE;81136;19;;;;;
LASFAILLADES;81137;6;;;;;
LASGRAISSES;81138;51;11;;;;5
LAUTREC;81139;257;50;;45;19;14
LAVAUR;81140;1933;356;5;319;82;96
LEDAS-ET-PENTHIES;81141;13;;;;;
LEMPAUT;81142;88;19;;;6;10
LESCOUT;81143;89;33;;28;9;13
LESCURE-D'ALBIGEOIS;81144;565;107;;99;32;29
LISLE-SUR-TARN;81145;668;152;;129;50;47
LIVERS-CAZELLES;81146;21;;;;;
LOMBERS;81147;139;35;;29;10;11
LOUBERS;81148;13;;;;;
LOUPIAC;81149;46;14;;;8;
LUGAN;81150;57;17;;;9;7
MAGRIN;81151;16;;;;;
MAILHOC;81152;24;5;;;;
LE MARGNES;81153;;;;;;
MARNAVES;81154;6;;;;;
MARSAL;81155;32;7;;;;
MARSSAC-SUR-TARN;81156;405;105;;84;25;32
MARZENS;81157;35;;;;;
LE MASNAU-MASSUGUIES;81158;10;;;;;
MASSAC-SERAN;81159;58;13;;;;7
MASSAGUEL;81160;59;15;;;;
MASSALS;81161;12;;;;;
MAURENS-SCOPONT;81162;22;8;;;;
MAZAMET;81163;2019;292;8;267;34;58
MEZENS;81164;60;13;;;6;5
MILHARS;81165;16;;;;;
MILHAVET;81166;6;;;;;
MIOLLES;81167;8;;;;;
MIRANDOL-BOURGNOUNAC;81168;99;17;;;;11
MISSECLE;81169;11;;;;;
MONESTIES;81170;181;32;;26;14;8
MONTANS;81171;155;45;;36;15;15
MONTAURIOL;81172;;;;;;
MONTCABRIER;81173;29;10;;5;;
MONTDRAGON;81174;98;15;;;6;5
MONTDURAUSSE;81175;35;11;;;;
MONTELS;81176;9;;;;;
MONTFA;81177;48;23;;;8;6
MONTGAILLARD;81178;44;15;;;9;
MONTGEY;81179;31;10;;;;
MONTIRAT;81180;18;;;;;
MONTPINIER;81181;21;6;;;;
MONTREDON-LABESSONNIE;81182;261;57;;47;26;19
MONT-ROC;81183;17;;;;;
MONTROSIER;81184;;;;;;
MONTVALEN;81185;26;10;;;;
MOULARES;81186;20;;;;;
MOULAYRES;81187;22;8;;;;
MOULIN-MAGE;81188;21;;;;;
MOUZENS;81189;19;8;;;;
MOUZIEYS-TEULET;81190;48;16;;;8;
MOUZIEYS-PANENS;81191;28;9;;;;
MURAT-SUR-VEBRE;81192;91;20;;;8;
NAGES;81193;27;7;;;;
NAVES;81195;78;13;;;6;7
NOAILHAC;81196;100;19;;;6;7
NOAILLES;81197;23;7;;;;
ORBAN;81198;35;9;;;;
PADIES;81199;13;;;;;
PALLEVILLE;81200;58;17;;;;6
PAMPELONNE;81201;92;27;;;9;10
PARISOT;81202;127;47;;41;18;18
PAULINET;81203;25;;;;;
PAYRIN-AUGMONTEL;81204;249;65;;59;12;27
PECHAUDIER;81205;21;5;;;;
PENNE;81206;67;13;;;;5
PEYREGOUX;81207;5;;;;;
PEYROLE;81208;58;17;;;5;
PONT-DE-LARN;81209;368;71;;59;11;20
POUDIS;81210;32;8;;;;
POULAN-POUZOLS;81211;45;12;;;6;
PRADES;81212;16;;;;;
PRATVIEL;81213;6;;;;;
PUECHOURSI;81214;12;;;;;
PUYBEGON;81215;70;28;;;7;11
PUYCALVEL;81216;21;;;;;
PUYCELCI;81217;57;8;;;;
PUYGOUZON;81218;308;68;;55;17;24
PUYLAURENS;81219;455;95;;87;28;31
RABASTENS;81220;837;176;;151;54;48
RAYSSAC;81221;12;;;;;
REALMONT;81222;607;99;;86;25;19
LE RIALET;81223;;;;;;
LE RIOLS;81224;18;;;;;
RIVIERES;81225;127;33;;21;9;9
RONEL;81226;33;15;;;;5
ROQUECOURBE;81227;360;63;;55;23;21
ROQUEMAURE;81228;46;15;;;7;5
ROQUEVIDAL;81229;17;6;;;;
ROSIERES;81230;91;23;;;9;9
ROUAIROUX;81231;28;6;;;;
ROUFFIAC;81232;63;14;;;8;
ROUMEGOUX;81233;26;10;;;;5
ROUSSAYROLLES;81234;5;;;;;
SAINT-AFFRIQUE-LES-MONTAGNES;81235;102;26;;;7;9
SAINT-AGNAN;81236;36;8;;;;
SAINT-AMANCET;81237;20;;;;;
SAINT-AMANS-SOULT;81238;237;35;;30;7;12
SAINT-AMANS-VALTORET;81239;113;30;;25;6;8
SAINT-ANDRE;81240;6;;;;;
SAINT-ANTONIN-DE-LACALM;81241;29;8;;;;
SAINT-AVIT;81242;31;14;;;5;
SAINT-BEAUZILE;81243;16;5;;;;
SAINT-BENOIT-DE-CARMAUX;81244;298;52;;46;16;12
SAINT-CHRISTOPHE;81245;;;;;;
SAINTE-CECILE-DU-CAYROU;81246;11;;;;;
SAINT-CIRGUE;81247;18;7;;;;
SAINT-GAUZENS;81248;104;44;;39;17;14
SAINTE-GEMME;81249;90;28;;;11;8
SAINT-GENEST-DE-CONTEST;81250;26;7;;;;
SAINT-GERMAIN-DES-PRES;81251;110;27;;22;12;10
SAINT-GERMIER;81252;11;;;;;
SAINT-GREGOIRE;81253;61;23;;;9;7
SAINT-JEAN-DE-MARCEL;81254;42;12;;;7;
SAINT-JEAN-DE-RIVES;81255;59;33;;25;16;13
SAINT-JEAN-DE-VALS;81256;10;5;;;;
SAINT-JUERY;81257;1175;199;5;182;32;43
SAINT-JULIEN-DU-PUY;81258;47;12;;;5;
SAINT-JULIEN-GAULENE;81259;19;;;;;
SAINT-LIEUX-LAFENASSE;81260;54;13;;;;
SAINT-LIEUX-LES-LAVAUR;81261;117;48;;40;20;21
SAINT-MARCEL-CAMPES;81262;28;5;;;;
SAINT-MARTIN-LAGUEPIE;81263;29;10;;;;
SAINT-MICHEL-LABADIE;81264;5;;;;;
SAINT-MICHEL-DE-VAX;81265;9;;;;;
SAINT-PAUL-CAP-DE-JOUX;81266;190;31;;25;16;9
SAINT-PIERRE-DE-TRIVISY;81267;77;15;;;6;6
SAINT-SALVI-DE-CARCAVES;81268;9;;;;;
SAINT-SALVY-DE-LA-BALME;81269;67;17;;;8;
SAINT-SERNIN-LES-LAVAUR;81270;16;;;;;
SAINT-SULPICE;81271;1328;388;9;325;160;132
SAINT-URCISSE;81272;34;15;;;6;
SAIX;81273;450;94;;82;29;28
SALIES;81274;118;28;;;7;9
SALLES;81275;20;5;;;;
SALVAGNAC;81276;175;42;;35;15;14
SAUSSENAC;81277;61;17;;;8;6
SAUVETERRE;81278;14;;;;;
LA SAUZIERE-SAINT-JEAN;81279;29;9;;;;
LE SEGUR;81280;18;6;;;;
SEMALENS;81281;264;57;;48;20;17
SENAUX;81282;;;;;;
SENOUILLAC;81283;174;34;;;12;11
LE SEQUESTRE;81284;217;45;;39;12;13
SERENAC;81285;68;13;;;5;5
