Communes;Codes_Insee;NB_Allocataires;ALL_PAJE;ALL_PRIM;ALL_BASEP;ALL_ASMA;ALL_Clca_Colca
SAINT-CIRQ;24389;15;;;;;
SAINT-CREPIN-D'AUBEROCHE;24390;30;13;;;;7
SAINT-CREPIN-DE-RICHEMONT;24391;17;;;;;
SAINT-CREPIN-ET-CARLUCET;24392;58;18;;;6;6
SAINTE-CROIX;24393;5;;;;;
SAINTE-CROIX-DE-MAREUIL;24394;15;;;;;
SAINT-CYBRANET;24395;50;9;;;;
SAINT-CYPRIEN;24396;251;35;;;10;9
SAINT-CYR-LES-CHAMPAGNES;24397;23;8;;;;
SAINT-ESTEPHE;24398;46;14;;;;
SAINT-ETIENNE-DE-PUYCORBIER;24399;14;;;;;
SAINTE-EULALIE-D'ANS;24401;21;7;;;;
SAINTE-EULALIE-D'EYMET;24402;7;;;;;
SAINT-FELIX-DE-BOURDEILLES;24403;5;;;;;
SAINT-FELIX-DE-REILLAC-ET-MORTEMART;24404;19;;;;;
SAINT-FELIX-DE-VILLADEIX;24405;48;5;;;;
SAINTE-FOY-DE-BELVES;24406;60;;;;;
SAINTE-FOY-DE-LONGAS;24407;20;6;;;;
SAINT-FRONT-D'ALEMPS;24408;37;12;;;6;
SAINT-FRONT-DE-PRADOUX;24409;148;34;;;12;7
SAINT-FRONT-LA-RIVIERE;24410;42;7;;;;
SAINT-FRONT-SUR-NIZONNE;24411;14;;;;;
SAINT-GENIES;24412;121;26;;;7;10
SAINT-GEORGES-BLANCANEIX;24413;22;8;;;;
SAINT-GEORGES-DE-MONTCLARD;24414;42;9;;;;
SAINT-GERAUD-DE-CORPS;24415;21;6;;;;
SAINT-GERMAIN-DE-BELVES;24416;21;;;;;
SAINT-GERMAIN-DES-PRES;24417;53;14;;;6;
SAINT-GERMAIN-DU-SALEMBRE;24418;97;22;;;9;
SAINT-GERMAIN-ET-MONS;24419;65;19;;;9;
SAINT-GERY;24420;32;10;;;;
SAINT-GEYRAC;24421;25;;;;;
SAINT-HILAIRE-D'ESTISSAC;24422;17;;;;;
SAINTE-INNOCENCE;24423;7;;;;;
SAINT-JEAN-D'ATAUX;24424;10;;;;;
SAINT-JEAN-DE-COLE;24425;44;9;;;;
SAINT-JEAN-D'ESTISSAC;24426;20;5;;;;
SAINT-JEAN-D'EYRAUD;24427;23;;;;;
SAINT-JORY-DE-CHALAIS;24428;50;10;;;;
SAINT-JORY-LAS-BLOUX;24429;27;7;;;;
SAINT-JULIEN-DE-BOURDEILLES;24430;7;;;;;
SAINT-JULIEN-DE-CREMPSE;24431;24;9;;;;
SAINT-JULIEN-DE-LAMPON;24432;73;8;;;;
SAINT-JULIEN-D'EYMET;24433;7;;;;;
SAINT-JUST;24434;14;;;;;
SAINT-LAURENT-DES-BATONS;24435;23;5;;;;
SAINT-LAURENT-DES-HOMMES;24436;114;20;;;9;
SAINT-LAURENT-DES-VIGNES;24437;93;27;;;13;10
SAINT-LAURENT-LA-VALLEE;24438;16;;;;;
SAINT-LAURENT-SUR-MANOIRE;24439;116;35;;;8;8
SAINT-LEON-D'ISSIGEAC;24441;6;;;;;
SAINT-LEON-SUR-L'ISLE;24442;318;47;;;18;12
SAINT-LEON-SUR-VEZERE;24443;57;;;;;
SAINT-LOUIS-EN-L'ISLE;24444;34;5;;;;
SAINT-MARCEL-DU-PERIGORD;24445;18;5;;;;
SAINT-MARCORY;24446;5;;;;;
SAINTE-MARIE-DE-CHIGNAC;24447;72;22;;;9;
SAINT-MARTIAL-D'ALBAREDE;24448;46;8;;;;
SAINT-MARTIAL-D'ARTENSET;24449;112;27;;;13;6
SAINT-MARTIAL-DE-NABIRAT;24450;64;9;;;;
SAINT-MARTIAL-DE-VALETTE;24451;83;12;;;5;
SAINT-MARTIAL-VIVEYROL;24452;18;;;;;
SAINT-MARTIN-DE-FRESSENGEAS;24453;30;5;;;;
SAINT-MARTIN-DE-GURSON;24454;90;19;;14;5;
SAINT-MARTIN-DE-RIBERAC;24455;77;13;;;;
SAINT-MARTIN-DES-COMBES;24456;15;;;;;
SAINT-MARTIN-L'ASTIER;24457;19;;;;;
SAINT-MARTIN-LE-PIN;24458;30;5;;;;
SAINT-MAIME-DE-PEREYROL;24459;19;7;;;;
SAINT-MEARD-DE-DRONE;24460;66;10;;;;
SAINT-MEARD-DE-GURCON;24461;79;16;;;6;7
SAINT-MEDARD-DE-MUSSIDAN;24462;192;39;;;12;9
SAINT-MEDARD-D'EXCIDEUIL;24463;44;8;;;;
SAINT-MESMIN;24464;23;5;;;;
SAINT-MICHEL-DE-DOUBLE;24465;28;7;;;;
SAINT-MICHEL-DE-MONTAIGNE;24466;42;8;;;;
SAINT-MICHEL-DE-VILLADEIX;24468;28;6;;;;
SAINTE-MONDANE;24470;23;5;;;;
SAINTE-NATHALENE;24471;64;11;;;;
SAINT-NEXANS;24472;106;32;;;9;11
SAINTE-ORSE;24473;38;8;;;;
SAINT-PANCRACE;24474;17;8;;;;
SAINT-PANTALY-D'ANS;24475;16;;;;;
SAINT-PANTALY-D'EXCIDEUIL;24476;15;5;;;;
SAINT-PARDOUX-DE-DRONE;24477;32;11;;;5;
SAINT-PARDOUX-ET-VIELVIC;24478;17;;;;;
SAINT-PARDOUX-LA-RIVIERE;24479;158;25;;;12;5
SAINT-PAUL-DE-SERRE;24480;21;10;;;5;5
SAINT-PAUL-LA-ROCHE;24481;33;;;;;
SAINT-PAUL-LIZONNE;24482;17;;;;;
SAINT-PERDOUX;24483;11;;;;;
SAINT-PIERRE-DE-CHIGNAC;24484;114;39;;34;15;8
SAINT-PIERRE-DE-COLE;24485;60;13;;;;
SAINT-PIERRE-DE-FRUGIE;24486;31;;;;;
SAINT-PIERRE-D'EYRAUD;24487;257;55;;45;25;14
SAINT-POMPONT;24488;36;;;;;
SAINT-PRIEST-LES-FOUGERES;24489;37;6;;;;
SAINT-PRIVAT-DES-PRES;24490;148;12;;;6;
SAINT-RABIER;24491;71;19;;;11;6
SAINTE-RADEGONDE;24492;5;;;;;
SAINT-RAPHAEL;24493;10;;;;;
SAINT-REMY;24494;46;7;;;;
SAINT-ROMAIN-DE-MONPAZIER;24495;12;;;;;
SAINT-ROMAIN-ET-SAINT-CLEMENT;24496;35;10;;;;
SAINTE-SABINE-BORN;24497;43;13;;;;
SAINT-SAUD-LACOUSSIERE;24498;63;10;;;;
SAINT-SAUVEUR;24499;95;23;;17;9;10
SAINT-SAUVEUR-LALANDE;24500;13;6;;;;
SAINT-SEURIN-DE-PRATS;24501;47;9;;;;
SAINT-SEVERIN-D'ESTISSAC;24502;12;5;;;;
SAINT-SULPICE-DE-MAREUIL;24503;6;;;;;
SAINT-SULPICE-DE-ROUMAGNAC;24504;28;6;;;;
SAINT-SULPICE-D'EXCIDEUIL;24505;24;8;;;;
SAINTE-TRIE;24507;5;;;;;
SAINT-VICTOR;24508;21;7;;;;
SAINT-VINCENT-DE-CONNEZAC;24509;90;30;;;11;9
SAINT-VINCENT-DE-COSSE;24510;51;15;;;6;
SAINT-VINCENT-JALMOUTIERS;24511;20;7;;;;
SAINT-VINCENT-LE-PALUEL;24512;26;5;;;;
SAINT-VINCENT-SUR-L'ISLE;24513;32;12;;;7;
SAINT-VIVIEN;24514;28;;;;;
SALAGNAC;24515;156;8;;;;
SALIGNAC-EYVIGUES;24516;161;28;;;12;
SALLES-DE-BELVES;24517;10;;;;;
SALON;24518;33;8;;;;
SARLANDE;24519;23;7;;;;
SARLAT-LA-CANEDA;24520;1798;223;10;201;42;39
SARLIAC-SUR-L'ISLE;24521;153;36;;31;14;8
SARRAZAC;24522;22;;;;;
SAUSSIGNAC;24523;51;11;;;;
SAVIGNAC-DE-MIREMONT;24524;20;6;;;;
SAVIGNAC-DE-NONTRON;24525;15;;;;;
SAVIGNAC-LEDRIER;24526;61;19;;;10;
SAVIGNAC-LES-EGLISES;24527;206;26;;;15;9
SCEAU-SAINT-ANGEL;24528;9;;;;;
SEGONZAC;24529;24;;;;;
SENCENAC-PUY-DE-FOURCHES;24530;33;13;;;7;
SERGEAC;24531;26;;;;;
SERRES-ET-MONTGUYARD;24532;15;;;;;
SERVANCHES;24533;8;;;;;
SIGOULES;24534;126;27;;;6;10
SIMEYROLS;24535;23;;;;;
SINGLEYRAC;24536;31;;;;;
SIORAC-DE-RIBERAC;24537;15;;;;;
SIORAC-EN-PERIGORD;24538;139;20;;;;
SORGES;24540;155;43;;31;18;17
SOUDAT;24541;5;;;;;
SOULAURES;24542;7;;;;;
SOURZAC;24543;138;29;;;8;9
TAMNIES;24544;35;6;;;;
TEILLOTS;24545;;;;;;
TEMPLE-LAGUYON;24546;6;;;;;
TERRASSON-LAVILLEDIEU;24547;1045;196;9;175;36;48
TEYJAT;24548;27;;;;;
THENAC;24549;16;;;;;
THENON;24550;206;34;;;8;5
THIVIERS;24551;469;69;;53;32;14
THONAC;24552;27;;;;;
TOCANE-SAINT-APRE;24553;264;41;;35;16;8
LA TOUR-BLANCHE;24554;65;;;;;
TOURTOIRAC;24555;54;10;;;;
TRELISSAC;24557;891;156;;134;34;28
TREMOLAT;24558;54;14;;;;
TURSAC;24559;32;8;;;;
URVAL;24560;8;;;;;
VALEUIL;24561;38;;;;;
VALLEREUIL;24562;31;5;;;;
VALOJOULX;24563;29;;;;;
VANXAINS;24564;79;16;;;7;
VARAIGNES;24565;40;8;;;;
VARENNES;24566;59;13;;;6;
VAUNAC;24567;26;8;;;;
VELINES;24568;159;34;;;7;
VENDOIRE;24569;17;;;;;
VERDON;24570;;;;;;
VERGT;24571;264;44;;;15;9
VERGT-DE-BIRON;24572;18;8;;;;
VERTEILLAC;24573;91;9;;;;
VEYRIGNAC;24574;44;9;;;;
VEYRINES-DE-DOMME;24575;26;8;;;;
VEYRINES-DE-VERGT;24576;27;7;;;;
VEZAC;24577;63;15;;;;6
VIEUX-MAREUIL;24579;34;8;;;;
VILLAC;24580;24;10;;;;
VILLAMBLARD;24581;123;20;;;9;6
VILLARS;24582;48;11;;;;
VILLEFRANCHE-DE-LONCHAT;24584;125;24;;;5;7
VILLEFRANCHE-DU-PERIGORD;24585;128;9;;;;
VILLETOUREIX;24586;100;20;;;13;
VITRAC;24587;73;16;;;9;
ABBANS-DESSOUS;25001;35;12;;;7;5
ABBANS-DESSUS;25002;32;12;;;;
ABBENANS;25003;54;14;;;;
ABBEVILLERS;25004;108;35;;25;17;15
ACCOLANS;25005;14;;;;;
ADAM-LES-PASSAVANT;25006;13;6;;;;
ADAM-LES-VERCEL;25007;16;10;;;5;5
AIBRE;25008;57;22;;13;15;
AISSEY;25009;26;13;;;7;
ALLENJOIE;25011;85;30;;15;20;8
LES ALLIES;25012;19;8;;;;
ALLONDANS;25013;36;12;;;;
AMAGNEY;25014;75;30;;20;19;10
AMANCEY;25015;93;28;;20;16;8
AMATHAY-VESIGNEUX;25016;15;6;;;;
AMONDANS;25017;10;;;;;
ANTEUIL;25018;88;25;;;14;7
APPENANS;25019;48;10;;;;
ARBOUANS;25020;126;25;;18;12;10
ARC-ET-SENANS;25021;214;47;;32;27;10
ARCEY;25022;197;59;;39;39;18
ARCON;25024;91;35;;25;20;11
ARC-SOUS-CICON;25025;71;27;;20;15;7
ARC-SOUS-MONTENOT;25026;24;8;;;;
ARGUEL;25027;30;7;;;;
ATHOSE;25028;23;10;;;5;
AUBONNE;25029;22;7;;;;
AUDEUX;25030;61;17;;11;12;
AUDINCOURT;25031;3035;630;20;563;104;145
AUTECHAUX;25032;57;18;;10;;5
AUTECHAUX-ROIDE;25033;53;24;;11;14;7
AUXON-DESSOUS;25034;204;68;;38;50;17
AUXON-DESSUS;25035;157;43;;18;34;9
AVANNE-AVENEY;25036;423;80;;59;42;23
AVILLEY;25038;20;5;;;;
AVOUDREY;25039;113;39;;28;17;9
BADEVEL;25040;118;32;;20;19;6
BANNANS;25041;33;15;;7;;
LE BARBOUX;25042;26;6;;;;
BART;25043;240;54;;40;24;19
BARTHERANS;25044;;;;;;
BATTENANS-LES-MINES;25045;9;;;;;
BATTENANS-VARIN;25046;10;;;;;
BAUME-LES-DAMES;25047;991;197;;144;106;44
BAVANS;25048;567;154;;128;45;38
BELFAYS;25049;16;6;;;;
LE BELIEU;25050;34;13;;;;
BELLEHERBE;25051;69;23;;14;13;5
BELMONT;25052;6;;;;;
BELVOIR;25053;7;;;;;
BERCHE;25054;53;21;;16;14;7
BERTHELANGE;25055;38;15;;10;9;5
BESANCON;25056;30536;4161;118;3478;1054;822
BETHONCOURT;25057;1209;295;;266;56;56
BEURE;25058;411;107;;93;21;11
BEUTAL;25059;42;18;;11;13;
BIANS-LES-USIERS;25060;81;30;;20;19;13
BIEF;25061;9;;;;;
LE BIZOT;25062;31;9;;;;
BLAMONT;25063;184;35;;24;17;11
BLARIANS;25065;6;;;;;
BLUSSANGEAUX;25066;8;;;;;
BLUSSANS;25067;20;7;;;;
BOLANDOZ;25070;35;15;;;9;
BONDEVAL;25071;49;16;;;9;
BONNAL;25072;;;;;;
BONNAY;25073;101;36;;27;28;11
BONNETAGE;25074;78;29;;17;24;9
BONNEVAUX;25075;42;12;;6;7;
BONNEVAUX-LE-PRIEURE;25076;11;;;;;
LA BOSSE;25077;7;;;;;
BOUCLANS;25078;127;39;;21;30;9
BOUJAILLES;25079;41;9;;;;
BOURGUIGNON;25082;123;37;;20;23;11
BOURNOIS;25083;19;;;;;
BOUSSIERES;25084;163;56;;37;42;20
BOUVERANS;25085;38;16;;7;;
BRAILLANS;25086;22;9;;;;
BRANNE;25087;20;6;;;;
BRECONCHAUX;25088;13;;;;;
BREMONDANS;25089;7;;;;;
BRERES;25090;6;;;;;
LES BRESEUX;25091;49;21;;12;12;8
LA BRETENIERE;25092;5;;;;;
BRETIGNEY;25093;9;;;;;
BRETIGNEY-NOTRE-DAME;25094;12;5;;;;
BRETONVILLERS;25095;19;5;;;;
BREY-ET-MAISON-DU-BOIS;25096;6;;;;;
BROGNARD;25097;47;16;;;8;7
BUFFARD;25098;15;5;;;;
BUGNY;25099;25;12;;;7;
BULLE;25100;41;17;;8;;
BURGILLE;25101;79;28;;21;17;10
BUSY;25103;64;19;;11;14;8
BY;25104;5;;;;;
BYANS-SUR-DOUBS;25105;69;14;;;;5
CADEMENE;25106;5;;;;;
CENDREY;25107;23;10;;;;
CERNAY-L'EGLISE;25108;28;8;;;;
CESSEY;25109;47;18;;11;12;5
CHAFFOIS;25110;95;31;;21;13;10
CHALEZE;25111;47;17;;;12;5
CHALEZEULE;25112;194;38;;30;14;9
CHAMESEY;25113;11;;;;;
CHAMESOL;25114;44;17;;12;10;6
CHAMPAGNEY;25115;33;6;;;;
CHAMPLIVE;25116;32;7;;;;
CHAMPOUX;25117;13;8;;;;
CHAMPVANS-LES-MOULINS;25119;37;10;;;;5
CHANTRANS;25120;62;15;;10;6;
CHAPELLE-DES-BOIS;25121;20;6;;;;
CHAPELLE-D'HUIN;25122;55;22;;16;13;9
CHARBONNIERES-LES-SAPINS;25123;23;9;;;;
CHARMAUVILLERS;25124;30;18;;11;12;
CHARMOILLE;25125;41;12;;;6;
CHARNAY;25126;56;20;;;12;5
CHARQUEMONT;25127;267;79;;58;42;21
CHASNANS;25128;36;13;;;;
CHASSAGNE-SAINT-DENIS;25129;11;;;;;
CHATELBLANC;25131;9;;;;;
CHATILLON-GUYOTTE;25132;14;5;;;;
CHATILLON-LE-DUC;25133;208;73;;46;40;22
CHAUCENNE;25136;71;22;;14;14;7
CHAUDEFONTAINE;25137;24;5;;;;
LES TERRES-DE-CHAUX;25138;11;;;;;
LA CHAUX;25139;44;17;;12;12;5
CHAUX-LES-CLERVAL;25140;21;;;;;
CHAUX-LES-PASSAVANT;25141;16;;;;;
CHAUX-NEUVE;25142;31;7;;;;
CHAY;25143;27;7;;;;
CHAZOT;25145;11;;;;;
CHEMAUDIN;25147;216;60;;36;32;15
LA CHENALOTTE;25148;40;13;;6;8;5
CHENECEY-BUILLON;25149;77;19;;12;12;
CHEVIGNEY-SUR-L'OGNON;25150;37;12;;;;
CHEVIGNEY-LES-VERCEL;25151;14;;;;;
LA CHEVILLOTTE;25152;18;5;;;;
CHEVROZ;25153;12;;;;;
CHOUZELOT;25154;31;6;;;;
CLERON;25155;42;12;;;;5
CLERVAL;25156;178;52;;41;18;14
LA CLUSE-ET-MIJOUX;25157;129;33;;21;19;8
COLOMBIER-FONTAINE;25159;210;55;;40;27;12
LES COMBES;25160;79;23;;12;15;7
CONSOLATION-MAISONNETTES;25161;;;;;;
CORCELLES-FERRIERES;25162;23;7;;;;
CORCELLE-MIESLOT;25163;13;;;;;
CORCONDRAY;25164;14;6;;;;
COTEBRUNE;25166;10;5;;;;
COURCELLES-LES-MONTBELIARD;25170;128;31;;24;14;10
COURCELLES;25171;10;;;;;
COURCHAPON;25172;22;8;;;;
COUR-SAINT-MAURICE;25173;11;;;;;
COURTEFONTAINE;25174;25;6;;;;
COURTETAIN-ET-SALANS;25175;8;;;;;
COURVIERES;25176;26;18;;;13;8
CROSEY-LE-GRAND;25177;23;;;;;
CROSEY-LE-PETIT;25178;19;;;;;
LE CROUZET;25179;;;;;;
CROUZET-MIGETTE;25180;16;7;;;;
CUBRIAL;25181;33;;;;;
CUBRY;25182;12;5;;;;
CUSANCE;25183;9;;;;;
CUSE-ET-ADRISANS;25184;36;14;;;6;
CUSSEY-SUR-LISON;25185;9;;;;;
CUSSEY-SUR-L'OGNON;25186;164;56;;30;43;11
DAMBELIN;25187;60;20;;;8;8
DAMBENOIS;25188;103;33;;18;19;11
DAMMARTIN-LES-TEMPLIERS;25189;25;12;;;5;
DAMPIERRE-LES-BOIS;25190;223;70;;52;40;21
DAMPIERRE-SUR-LE-DOUBS;25191;57;19;;10;13;
DAMPJOUX;25192;28;9;;;;
DAMPRICHARD;25193;194;57;;39;29;9
DANNEMARIE;25194;7;;;;;
DANNEMARIE-SUR-CRETE;25195;175;59;;41;36;19
DASLE;25196;167;46;;28;31;13
DELUZ;25197;88;28;;20;18;5
DESANDANS;25198;98;23;;14;17;8
DESERVILLERS;25199;40;21;;;7;8
DEVECEY;25200;195;53;;28;31;8
DOMMARTIN;25201;75;34;;20;21;11
DOMPIERRE-LES-TILLEULS;25202;33;10;;;5;
DOMPREL;25203;15;6;;;;
DOUBS;25204;287;70;;49;36;20
DUNG;25207;68;13;;;6;6
DURNES;25208;17;6;;;;
ECHAY;25209;16;;;;;
ECHENANS;25210;16;;;;;
ECHEVANNES;25211;6;;;;;
ECOLE-VALENTIN;25212;332;99;;74;50;25
LES ECORCES;25213;79;30;;24;17;14
ECOT;25214;58;26;;15;20;11
L'ECOUVOTTE;25215;17;7;;;;
ECURCEY;25216;24;8;;;;
EMAGNY;25217;84;28;;16;19;7
EPENOUSE;25218;12;6;;;;
EPENOY;25219;84;33;;27;20;10
EPEUGNEY;25220;79;30;;24;17;12
ESNANS;25221;;;;;;
ETALANS;25222;212;50;;40;26;19
ETERNOZ;25223;36;11;;;;
ETOUVANS;25224;78;29;;17;19;8
ETRABONNE;25225;26;10;;;;
ETRAPPE;25226;16;7;;;;
ETRAY;25227;32;13;;8;8;5
ETUPES;25228;560;126;;108;33;38
EVILLERS;25229;31;13;;;;6
EXINCOURT;25230;365;94;;73;36;25
EYSSON;25231;11;;;;;
FAIMBE;25232;18;6;;;;
FALLERANS;25233;32;15;;;;8
FERRIERES-LE-LAC;25234;26;10;;;;
FERRIERES-LES-BOIS;25235;46;16;;7;10;
FERTANS;25236;35;13;;7;;5
FESCHES-LE-CHATEL;25237;359;96;;61;44;23
FESSEVILLERS;25238;14;7;;;;
FEULE;25239;22;12;;;7;6
LES FINS;25240;296;77;;40;45;22
FLAGEY;25241;15;;;;;
FLAGEY-RIGNEY;25242;19;12;;;7;
FLANGEBOUCHE;25243;93;26;;20;15;7
FLEUREY;25244;7;;;;;
FONTAIN;25245;129;44;;25;31;13
FONTAINE-LES-CLERVAL;25246;30;7;;;;
FONTENELLE-MONTBY;25247;10;;;;;
LES FONTENELLES;25248;49;15;;;7;6
FONTENOTTE;25249;10;;;;;
FOUCHERANS;25250;60;30;;20;17;11
FOURBANNE;25251;30;6;;;;
FOURCATIER-ET-MAISON-NEUVE;25252;12;;;;;
FOURG;25253;38;15;;;10;6
LES FOURGS;25254;128;37;;30;14;9
FOURNET-BLANCHEROCHE;25255;23;;;;;
FRAMBOUHANS;25256;85;21;;;10;10
FRANEY;25257;39;6;;;;
FRANOIS;25258;276;78;;62;30;23
FRASNE;25259;271;81;;53;51;22
FROIDEVAUX;25261;5;;;;;
FUANS;25262;58;15;;10;10;
GELLIN;25263;23;7;;;;
GEMONVAL;25264;11;6;;;;
GENEUILLE;25265;194;51;;29;33;19
GENEY;25266;21;7;;;;
GENNES;25267;86;29;;19;21;7
GERMEFONTAINE;25268;11;;;;;
GERMONDANS;25269;6;;;;;
GEVRESIN;25270;11;;;;;
GILLEY;25271;209;63;;38;34;20
GLAMONDANS;25273;29;11;;6;6;
GLAY;25274;44;14;;;;5
GLERE;25275;14;6;;;;
GONDENANS-MONTBY;25276;20;10;;;5;
GONDENANS-LES-MOULINS;25277;9;;;;;
GONSANS;25278;69;28;;19;17;10
GOUHELANS;25279;14;6;;;;
GOUMOIS;25280;11;;;;;
GOUX-LES-USIERS;25282;99;43;;28;29;16
GOUX-SOUS-LANDET;25283;10;5;;;;
GRAND-CHARMONT;25284;1006;243;6;212;53;55
GRAND'COMBE-CHATELEU;25285;117;34;;25;21;11
GRAND'COMBE-DES-BOIS;25286;11;;;;;
GRANDFONTAINE;25287;187;59;;42;29;11
FOURNETS-LUISANS;25288;61;26;;14;15;10
GRANDFONTAINE-SUR-CREUSE;25289;5;;;;;
LA GRANGE;25290;12;6;;;;
GRANGES-NARBOZ;25293;123;44;;30;31;13
LES GRANGETTES;25295;28;7;;;;
LES GRAS;25296;80;27;;15;15;7
LE GRATTERIS;25297;28;11;;;6;5
GROSBOIS;25298;33;12;;;;
GUILLON-LES-BAINS;25299;10;;;;;
GUYANS-DURNES;25300;42;20;;12;14;5
GUYANS-VENNES;25301;95;41;;29;22;14
HAUTEPIERRE-LE-CHATELET;25302;9;;;;;
HAUTERIVE-LA-FRESSE;25303;24;9;;;;
HERIMONCOURT;25304;624;128;;101;44;33
L'HOPITAL-DU-GROSBOIS;25305;94;49;;33;24;10
L'HOPITAL-SAINT-LIEFFROY;25306;16;6;;;;
LES HOPITAUX-NEUFS;25307;77;16;;10;10;
LES HOPITAUX-VIEUX;25308;29;13;;5;7;6
HOUTAUD;25309;106;33;;25;19;6
HUANNE-MONTMARTIN;25310;10;;;;;
HYEMONDANS;25311;27;8;;;;
HYEVRE-MAGNY;25312;15;;;;;
HYEVRE-PAROISSE;25313;31;5;;;;
INDEVILLERS;25314;27;8;;;;
L'ISLE-SUR-LE-DOUBS;25315;568;117;;89;46;24
ISSANS;25316;22;10;;;;
JALLERANGE;25317;25;9;;;;
JOUGNE;25318;116;22;;17;9;
LABERGEMENT-DU-NAVOIS;25319;12;6;;;;
LABERGEMENT-SAINTE-MARIE;25320;125;31;;20;20;7
VILLERS-LE-LAC;25321;417;96;;65;34;25
LAIRE;25322;45;11;;;6;
LAISSEY;25323;71;26;;17;15;
LANANS;25324;18;7;;;;
LANDRESSE;25325;24;11;;;6;
LANTENNE-VERTIERE;25326;74;28;;20;23;6
LANTHENANS;25327;6;;;;;
LARNOD;25328;87;44;;30;27;18
LAVAL-LE-PRIEURE;25329;;;;;;
LAVANS-QUINGEY;25330;27;12;;;;
LAVANS-VUILLAFANS;25331;27;10;;;5;
LAVERNAY;25332;90;35;;27;19;10
LAVIRON;25333;27;8;;;;
LEVIER;25334;317;74;;51;47;17
LIEBVILLERS;25335;26;8;;;;
LIESLE;25336;62;20;;14;8;
LIZINE;25338;9;;;;;
LODS;25339;33;8;;;;
LOMBARD;25340;31;10;;;;
LOMONT-SUR-CRETE;25341;13;8;;;;
LONGECHAUX;25342;9;;;;;
LONGEMAISON;25343;21;7;;;;
LONGEVELLE-LES-RUSSEY;25344;5;;;;;
LONGEVELLE-SUR-DOUBS;25345;71;28;;19;17;6
LONGEVILLE;25346;15;6;;;;
LA LONGEVILLE;25347;98;40;;25;26;14
LONGEVILLES-MONT-D'OR;25348;38;13;;;6;
LORAY;25349;59;18;;;7;5
LOUGRES;25350;87;25;;14;20;6
LE LUHIER;25351;19;9;;;;
LUXIOL;25354;16;;;;;
MAGNY-CHATELARD;25355;8;;;;;
MAICHE;25356;637;112;;79;55;24
MAISONS-DU-BOIS-LIEVREMONT;25357;82;37;;27;27;13
MALANS;25359;23;5;;;;
MALBRANS;25360;14;;;;;
MALBUISSON;25361;87;26;;17;15;
MALPAS;25362;33;7;;;;
MAMIROLLE;25364;308;71;;47;48;21
MANCENANS;25365;37;12;;;;7
MANCENANS-LIZERNE;25366;18;8;;;;
MANDEURE;25367;793;186;7;164;47;48
MARCHAUX;25368;180;54;;34;38;12
MARVELISE;25369;27;5;;;;
MATHAY;25370;252;89;;51;59;25
MAZEROLLES-LE-SALIN;25371;26;7;;;;
MEDIERE;25372;42;10;;;;
LE MEMONT;25373;6;;;;;
MERCEY-LE-GRAND;25374;66;19;;;12;6
MEREY-SOUS-MONTROND;25375;58;18;;;11;5
MEREY-VIEILLEY;25376;11;;;;;
MESANDANS;25377;35;19;;13;13;7
MESLIERES;25378;37;10;;;5;
MESMAY;25379;12;;;;;
METABIEF;25380;108;25;;17;7;5
MISEREY-SALINES;25381;264;99;5;67;52;25
MONCEY;25382;81;25;;16;13;7
MONCLEY;25383;42;12;;7;;5
MONDON;25384;20;8;;;;
MONTAGNEY-SERVIGNEY;25385;14;6;;;;
MONTANCY;25386;9;;;;;
MONTANDON;25387;38;12;;;5;
MONTBELIARD;25388;6148;1134;20;999;184;220
MONTBELIARDOT;25389;12;7;;;;
MONTBENOIT;25390;60;24;;14;18;11
MONT-DE-LAVAL;25391;15;;;;;
MONT-DE-VOUGNEY;25392;16;8;;;;
MONTECHEROUX;25393;75;23;;18;8;8
MONTENOIS;25394;215;68;;44;51;22
MONTFAUCON;25395;166;58;;20;40;12
MONTFERRAND-LE-CHATEAU;25397;303;78;;54;49;20
MONTFLOVIN;25398;13;7;;;;
MONTFORT;25399;11;;;;;
MONTGESOYE;25400;64;11;;;6;
MONTIVERNAGE;25401;;;;;;
MONTJOIE-LE-CHATEAU;25402;;;;;;
MONTLEBON;25403;169;51;;21;28;19
MONTMAHOUX;25404;11;6;;;;
MONTPERREUX;25405;68;16;;8;11;
MONTROND-LE-CHATEAU;25406;76;24;;11;19;6
MONTUSSAINT;25408;5;;;;;
MORRE;25410;197;66;;45;31;22
MORTEAU;25411;948;176;;129;71;42
MOUTHE;25413;110;19;;14;11;
LE MOUTHEROT;25414;14;6;;;;
MOUTHIER-HAUTE-PIERRE;25415;37;12;;;;6
MYON;25416;19;;;;;
NAISEY-LES-GRANGES;25417;101;31;;17;22;8
NANCRAY;25418;179;50;;33;31;15
NANS;25419;12;;;;;
NANS-SOUS-SAINTE-ANNE;25420;20;;;;;
NARBIEF;25421;10;5;;;;
NEUCHATEL-URTIERE;25422;23;9;;;;
NODS;25424;82;32;;24;19;9
NOEL-CERNEUX;25425;41;12;;7;7;
NOIREFONTAINE;25426;51;13;;;7;
NOIRONTE;25427;46;18;;11;8;6
NOMMAY;25428;172;49;;35;24;11
NOVILLARS;25429;354;65;;45;34;13
OLLANS;25430;;;;;;
ONANS;25431;49;22;;16;11;
ORCHAMPS-VENNES;25432;229;65;;46;34;15
ORGEANS-BLANCHEFONTAINE;25433;;;;;;
ORNANS;25434;640;138;;106;67;36
ORSANS;25435;20;8;;;;
ORVE;25436;5;;;;;
OSSE;25437;42;17;;;9;7
OSSELLE;25438;62;26;;18;17;11
