Codes_Insee;Communes;RATIO_2A_FREQ_CRECHE;ENF_MOINS_3;ENF_3_6;CRECHE_PL_DISPO;NB_CRECHE;NB_SAGE;NB_PHARMA;NB_MATERNELLE;NB_ECOLE_ELEM;POP;LATITUDE;LONGITUDE
27550;SAINT-GREGOIRE-DU-VIEVRE;;0;10;0;0;0;0;0;1;0,3;49.245377017718504;0.625727894559666
27551;SAINT-JEAN-DE-LA-LEQUERAYE;;0;0;0;0;0;0;0;0;0;49.225783585178696;0.559607283875379
27552;SAINT-JEAN-DU-THENNEY;;0;9;0;0;0;0;0;0;0,2;49.014754402100202;0.458349536767171
27553;SAINT-JULIEN-DE-LA-LIEGUE;;0;14;0;0;0;0;0;0;0,4;49.140400759609498;1.286388362260380
27554;SAINT-JUST;;0;37;0;0;0;0;0;1;1,3;49.105932342908901;1.433358711313460
27555;SAINT-LAURENT-DES-BOIS;;0;12;0;0;0;0;0;0;0,2;48.845813022434797;1.319776680074130
27556;SAINT-LAURENT-DU-TENCEMENT;;0;0;0;0;0;0;0;0;0,1;48.891804287284103;0.460875674998078
27557;SAINT-LEGER-DE-ROTES;;0;13;0;0;0;0;0;0;0,4;49.112425309039502;0.661677254167599
27558;SAINT-LEGER-DU-GENNETEY;;0;7;0;0;0;0;0;0;0,2;49.282623981683599;0.751743840581795
27560;SAINT-LUC;;0;10;0;0;0;0;0;0;0,2;48.973895227599300;1.232283349980190
27561;SAINT-MACLOU;;0;18;0;0;0;0;0;0;0,6;49.362128682058902;0.413552117986617
27562;SAINT-MARCEL;;8;166;25;1;0;2;1;1;4,9;49.091564896593901;1.439121763046070
27563;SAINT-MARDS-DE-BLACARVILLE;;0;27;0;0;0;0;0;1;0,8;49.377059239427403;0.509766004847921
27564;SAINT-MARDS-DE-FRESNE;;0;18;0;0;0;0;0;0;0,3;49.080434677177500;0.454504858946497
27565;SAINTE-MARGUERITE-DE-L'AUTEL;;0;30;0;0;0;0;0;0;0,5;48.911085838756598;0.846084005561464
27566;SAINTE-MARGUERITE-EN-OUCHE;;0;6;0;0;0;0;0;0;0,1;49.020494366462700;0.651441137602140
27567;SAINTE-MARIE-DE-VATIMESNIL;;0;12;0;0;0;0;0;0;0,3;49.271693403517098;1.580865633174170
27568;SAINTE-MARTHE;;0;21;0;0;0;0;0;0;0,4;48.957061405365799;0.880964170715962
27569;SAINT-MARTIN-DU-TILLEUL;;0;7;0;0;0;0;0;0;0,2;49.106546869824797;0.526173365194228
27570;SAINT-MARTIN-LA-CAMPAGNE;;0;0;0;0;0;0;0;0;0,1;49.065546642390800;1.076225626191640
27571;SAINT-MARTIN-SAINT-FIRMIN;;0;14;0;0;0;0;0;0;0,3;49.293738308499101;0.560110164206336
27572;SAINT-MESLIN-DU-BOSC;;0;12;0;0;0;0;0;0;0,2;49.216000486848998;0.878097369773542
27573;SAINT-NICOLAS-D'ATTEZ;;0;9;0;0;0;0;0;0;0,1;48.810947003957203;0.933247969939876
27574;SAINT-NICOLAS-DU-BOSC;;0;11;0;0;0;0;0;0;0,3;49.200928398127402;0.861981446276575
27576;SAINTE-OPPORTUNE-DU-BOSC;;0;28;0;0;0;0;0;0;0,6;49.168220698952801;0.840418230208329
27577;SAINTE-OPPORTUNE-LA-MARE;;0;20;0;0;0;0;0;0;0,4;49.424401421785703;0.534824278538243
27578;SAINT-OUEN-D'ATTEZ;;0;10;0;0;0;0;0;0;0,3;48.796192180197401;0.943776523848657
27579;SAINT-OUEN-DE-PONTCHEUIL;;0;6;0;0;0;0;0;0;0,1;49.234795304422697;0.950773406872286
27580;SAINT-OUEN-DE-THOUBERVILLE;;0;111;15;1;0;1;1;1;2,3;49.348823506200702;0.896626755748137
27581;SAINT-OUEN-DES-CHAMPS;;0;8;0;0;0;0;0;0;0,3;49.399857133855903;0.528248178459040
27582;SAINT-OUEN-DU-TILLEUL;;0;50;0;0;0;1;1;1;1,6;49.300686991089400;0.944993517312771
27584;SAINT-PAUL-DE-FOURQUES;;0;19;0;0;0;0;0;0;0,3;49.218181904239401;0.794899849605997
27586;SAINT-PHILBERT-SUR-BOISSEY;;0;10;0;0;0;0;0;0;0,2;49.258153487437198;0.784578642687730
27587;SAINT-PHILBERT-SUR-RISLE;;0;29;0;0;0;0;0;1;0,8;49.277370009674200;0.647729151999133
27588;SAINT-PIERRE-D'AUTILS;;0;29;0;0;0;0;0;1;1;49.124167982026599;1.427407091874280
27589;SAINT-PIERRE-DE-BAILLEUL;;0;28;0;0;0;0;1;1;1;49.126356568464097;1.383651539562030
27590;SAINT-PIERRE-DE-CERNIERES;;0;0;0;0;0;0;0;0;0,2;48.931343191520298;0.519565067973128
27591;SAINT-PIERRE-DE-CORMEILLES;;0;20;0;0;0;0;0;0;0,6;49.238474391162796;0.364718797833747
27592;SAINT-PIERRE-DE-SALERNE;;0;16;0;0;0;0;0;0;0,3;49.205217558518797;0.666032348105460
27593;SAINT-PIERRE-DES-FLEURS;;0;46;0;0;0;0;0;1;1,3;49.249900601857497;0.962626345660738
27594;SAINT-PIERRE-DES-IFS;;0;11;0;0;0;0;0;0;0,3;49.266009064342001;0.608149460058388
27595;SAINT-PIERRE-DU-BOSGUERARD;;0;30;0;0;0;0;0;0;1;49.260065107514997;0.890539588401053
27596;SAINT-PIERRE-DU-MESNIL;;0;0;0;0;0;0;0;0;0,1;48.931668942125299;0.574891182190339
27597;SAINT-PIERRE-DU-VAL;;0;22;0;0;0;0;0;0;0,5;49.390979829742399;0.366302635269209
27598;SAINT-PIERRE-DU-VAUVRAY;;0;51;0;0;0;1;1;1;1,3;49.223117125375900;1.218097604887980
27599;SAINT-PIERRE-LA-GARENNE;;0;36;0;0;0;0;0;1;0,9;49.147734617302902;1.391191756000600
27600;SAINT-QUENTIN-DES-ISLES;;0;6;0;0;0;0;0;0;0,2;49.050272378080500;0.575998185042075
27601;SAINT-SAMSON-DE-LA-ROQUE;;0;22;0;0;0;0;0;0;0,4;49.426043729237797;0.423847993984949
27602;SAINT-SEBASTIEN-DE-MORSENT;;0;173;25;1;0;2;1;2;4,7;49.012688035692697;1.074490777191100
27603;SAINT-SIMEON;;0;16;0;0;0;0;0;0;0,3;49.285233363462297;0.518476064367068
27604;SAINT-SULPICE-DE-GRIMBOUVILLE;;0;5;0;0;0;0;0;0;0,2;49.375003766078997;0.449753773429036
27605;SAINT-SYLVESTRE-DE-CORMEILLES;;0;0;0;0;0;0;0;0;0,2;49.247126983516999;0.421055951788027
27606;SAINT-SYMPHORIEN;;0;15;0;0;0;0;0;0;0,4;49.310572679677698;0.456075665837722
27607;SAINT-THURIEN;;0;10;0;0;0;0;0;0;0,2;49.403056217622101;0.550635795572428
27608;SAINT-VICTOR-DE-CHRETIENVILLE;;0;23;0;0;0;0;0;1;0,4;49.063243761972998;0.513814911717291
27609;SAINT-VICTOR-D'EPINE;;0;17;0;0;0;0;0;0;0,3;49.212189351423298;0.598993406142110
27610;SAINT-VICTOR-SUR-AVRE;;0;0;0;0;0;0;0;0;0,1;48.696205571765297;0.850782692201593
27611;SAINT-VIGOR;;0;13;0;0;0;0;0;0;0,3;49.075061974575199;1.259701646118410
27612;SAINT-VINCENT-DES-BOIS;;0;13;0;0;0;0;0;0;0,3;49.060066868606299;1.393231222916520
27613;SAINT-VINCENT-DU-BOULAY;;0;19;0;0;0;0;0;0;0,3;49.100708886432997;0.488297467695145
27614;SANCOURT;;0;10;0;0;0;0;0;0;0,2;49.352924512242701;1.676739208288410
27615;SASSEY;;0;0;0;0;0;0;0;0;0,2;49.049961902712802;1.223548788532900
27616;LA SAUSSAYE;;0;53;0;0;0;1;1;1;1,9;49.254687191048298;0.986737835217153
27617;SAUSSAY-LA-CAMPAGNE;;0;25;0;0;0;0;0;0;0,4;49.318720953512603;1.508441865155120
27618;SEBECOURT;;0;28;0;0;0;0;0;0;0,4;48.975416015135899;0.831971207024969
27620;SELLES;;0;20;0;0;0;0;0;0;0,4;49.301103161095803;0.488769363480978
27621;SEREZ;;0;7;0;0;0;1;0;0;0,1;48.933189092758901;1.357674445644900
27622;SERQUIGNY;;0;79;0;0;0;1;1;1;2,1;49.115186774487697;0.707211784018173
27623;SURTAUVILLE;;0;23;0;0;0;0;0;0;0,4;49.198787147262301;1.054419268025270
27624;SURVILLE;;0;21;0;0;0;0;0;1;0,9;49.201033167245498;1.102555909932530
27625;SUZAY;;0;19;0;0;0;0;0;0;0,3;49.270068575483897;1.513383542455280
27626;THEILLEMENT;;0;20;0;0;0;0;0;0;0,4;49.288732617720903;0.796368113551035
27627;LE THEIL-NOLENT;;0;7;0;0;0;0;0;0;0,2;49.152991966465102;0.534570005644064
27628;THEVRAY;;0;6;0;0;0;0;0;0;0,3;48.977345583628797;0.719265804163380
27629;THIBERVILLE;;0;71;0;0;0;2;1;2;1,8;49.132099990034298;0.439967906150721
27630;THIBOUVILLE;;0;14;0;0;0;0;0;0;0,3;49.140815694387598;0.803683003828784
27631;THIERVILLE;;0;13;0;0;0;0;0;0;0,3;49.263872581824302;0.717258083600828
27632;LE THIL;;0;15;0;0;0;0;0;0;0,4;49.307284524317900;1.555228663372590
27633;LES THILLIERS-EN-VEXIN;;0;25;0;0;0;0;0;0;0,5;49.236448782007201;1.603627595695770
27634;THOMER-LA-SOGNE;;0;13;0;0;0;0;0;0;0,3;48.907793233898502;1.165851159745610
27635;LE THUIT;;0;6;0;0;0;0;0;0;0,1;49.260128605989003;1.368083824288460
27636;LE THUIT-ANGER;;0;17;0;0;0;0;0;0;0,6;49.268038444719998;0.969719208902095
27637;THUIT-HEBERT;;0;10;0;0;0;0;0;0;0,3;49.317997392826399;0.829982211608749
27638;LE THUIT-SIGNOL;;0;76;0;0;0;1;1;1;2,2;49.257000751851201;0.939948151169973
27639;LE THUIT-SIMER;;0;14;0;0;0;0;0;0;0,4;49.267768309903801;0.913699453306453
27640;TILLEUL-DAME-AGNES;;0;6;0;0;0;0;0;0;0,2;49.006337378292400;0.891522151492824
27641;LE TILLEUL-LAMBERT;;0;11;0;0;0;0;0;0;0,2;49.081083810179301;0.932075698827791
27642;LE TILLEUL-OTHON;;0;20;0;0;0;0;0;0;0,4;49.113137457648499;0.795450660094657
27643;TILLIERES-SUR-AVRE;;0;47;0;0;0;1;1;1;1,2;48.761048701170402;1.028174626517720
27644;TILLY;;0;17;0;0;0;0;0;0;0,6;49.141759988667097;1.527992883751760
27645;TOCQUEVILLE;;0;7;0;0;0;0;0;0;0,1;49.408880259107001;0.613577033730552
27646;LE TORPT;;0;23;0;0;0;0;0;0;0,3;49.337518396055501;0.381821942807605
27647;TOSNY;;0;14;0;0;0;0;0;0;0,7;49.223551446995103;1.363836074884550
27648;TOSTES;;0;23;0;0;0;0;0;0;0,4;49.261284636459699;1.113965115479950
27649;TOUFFREVILLE;;0;7;0;0;0;0;0;0;0,3;49.344849590320202;1.436380251518460
27650;TOURNEDOS-BOIS-HUBERT;;0;18;20;1;0;0;0;0;0,4;49.073464585007798;0.987156975296450
27651;TOURNEDOS-SUR-SEINE;;0;0;0;0;0;0;0;0;0,1;49.276381267845501;1.255672665376500
27652;TOURNEVILLE;;0;5;0;0;0;0;0;0;0,3;49.095024618154802;1.106907678489520
27653;TOURNY;;0;44;0;0;0;1;1;1;0,9;49.187189762331798;1.546148043509440
27654;TOURVILLE-LA-CAMPAGNE;;0;43;0;0;0;0;0;1;0,9;49.225585627538699;0.898954975503605
27655;TOURVILLE-SUR-PONT-AUDEMER;;0;17;0;0;0;0;0;0;0,7;49.321595494040999;0.516792804127336
27656;TOUTAINVILLE;;0;55;0;0;0;0;0;1;1,2;49.356457127218498;0.458862845189477
27657;TOUVILLE;;0;5;0;0;0;0;0;0;0,1;49.304331403468701;0.752325381267158
27658;LE TREMBLAY-OMONVILLE;;0;8;0;0;0;0;0;0;0,3;49.120760859633201;0.914377768596018
27659;LA TRINITE;;0;0;0;0;0;0;0;0;0,1;48.986981502343703;1.236322668247800
27660;LA TRINITE-DE-REVILLE;;0;0;0;0;0;0;0;0;0,3;48.966901443949297;0.510953444273521
27661;LA TRINITE-DE-THOUBERVILLE;;0;7;0;0;0;0;0;0;0,4;49.365057209152297;0.878434516024652
27662;TRIQUEVILLE;;0;15;0;0;0;0;0;0;0,3;49.329724678813797;0.437614820764930
27663;LE TRONCQ;;0;0;0;0;0;0;0;0;0,2;49.193104434124898;0.917171190066743
27664;LE TRONQUAY;;0;18;0;0;0;0;0;0;0,5;49.437814579370503;1.454138538579640
27665;TROUVILLE-LA-HAULE;;0;31;0;0;0;0;0;1;0,8;49.419859705321798;0.579984256120209
27666;LA VACHERIE;;0;27;0;0;0;0;0;0;0,6;49.123709607321700;1.136273784780190
27667;VALAILLES;;0;15;0;0;0;0;0;0;0,4;49.118279687338898;0.616369197518797
27668;LE VAL-DAVID;;0;25;0;0;0;0;0;1;0,8;48.979662177302501;1.262134653810550
27669;VALLETOT;;0;20;0;0;0;0;0;0;0,3;49.366802548407499;0.612097355048761
27670;VANDRIMARE;;0;44;20;1;0;0;0;0;1;49.383052538012002;1.351159726291280
27671;VANNECROCQ;;0;5;0;0;0;0;0;0;0,1;49.302790273671199;0.428640729924477
27672;VASCOEUIL;;0;18;0;0;0;0;0;0;0,3;49.445913899208001;1.385438126812210
27673;VATTEVILLE;;0;10;0;0;0;0;0;0;0,2;49.280175598732697;1.285788272668090
27674;VAUX-SUR-EURE;;0;16;0;0;0;0;0;0;0,3;49.035420738534803;1.333758153113300
27676;VENABLES;;0;28;0;0;0;0;0;1;0,8;49.201561641996904;1.296450202753640
27677;VENON;;0;13;0;0;0;0;0;0;0,3;49.173173365118103;1.051830062367280
27678;LES VENTES;;0;41;0;0;0;0;0;1;1;48.955461687810299;1.066676220247340
27679;VERNEUIL-SUR-AVRE;;14;227;30;1;0;4;2;2;6,4;48.737705616035697;0.924977198068958
27680;VERNEUSSES;;0;8;0;0;0;0;0;0;0,2;48.909089099575901;0.425671635148091
27681;VERNON;;80;1059;165;4;2;1;1;2;25,3;49.087787044518500;1.484663318784460
27682;VESLY;;0;26;0;0;0;0;0;0;0,7;49.242719879841900;1.641572624073240
27683;VEZILLON;;0;8;0;0;0;0;0;0;0,2;49.222266622533901;1.399185256105610
27684;LE VIEIL-EVREUX;;0;22;0;0;0;0;0;0;0,7;49.003471859000697;1.212954822914230
27685;LA VIEILLE-LYRE;;0;18;0;0;0;0;0;0;0,6;48.921024707892300;0.750083044696265
27686;VIEUX-PORT;;0;0;0;0;0;0;0;0;0,1;49.426633930632498;0.608035735203504
27687;VIEUX-VILLEZ;;0;5;0;0;0;0;0;0;0,2;49.169333983731299;1.284678344789130
27688;VILLALET;;0;0;0;0;0;0;0;0;0,1;48.930741264622696;1.057107691352410
27689;VILLEGATS;;0;18;0;0;0;0;0;0;0,3;48.998668974860401;1.464343802545910
27690;VILLERS-EN-VEXIN;;0;18;0;0;0;0;0;0;0,3;49.249824992450598;1.589985208342170
27691;VILLERS-SUR-LE-ROULE;;0;29;0;0;0;0;0;0;0,7;49.191119899016002;1.318882264942130
27692;VILLETTES;;0;6;0;0;0;0;0;0;0,2;49.154563270163301;1.046345191262520
27693;SYLVAINS-LES-MOULINS;;0;58;0;0;0;0;0;0;1,2;48.902676002839598;1.103259109704080
27694;VILLEZ-SOUS-BAILLEUL;;0;9;0;0;0;0;0;0;0,3;49.108084164610297;1.365353706501550
27695;VILLEZ-SUR-LE-NEUBOURG;;0;9;0;0;0;0;1;0;0,3;49.146863783648797;0.859649357023843
27696;VILLIERS-EN-DESOEUVRE;;0;31;0;0;0;0;0;1;0,9;48.957605715190198;1.480254080187120
27697;VIRONVAY;;0;6;0;0;0;0;0;0;0,3;49.206192914038702;1.218982768535730
27698;VITOT;;0;22;0;0;0;0;0;0;0,5;49.168399102161203;0.887318541430262
27699;VOISCREVILLE;;0;7;0;0;0;0;0;0;0,1;49.280025738663802;0.766262983047395
27700;VRAIVILLE;;0;32;0;0;0;0;0;1;0,6;49.218558359866499;1.036975899683080
27701;VAL-DE-REUIL;;44;722;98;3;0;1;2;2;13,5;49.263002664880197;1.209786622499730
28001;ABONDANT;;0;80;0;0;0;0;1;1;2,1;48.795235280090601;1.419625008912830
28002;ALLAINES-MERVILLIERS;;0;8;0;0;0;0;0;0;0,3;48.192357916963900;1.824157732055950
28003;ALLAINVILLE;;0;0;0;0;0;0;0;0;0,1;48.720991762812702;1.294391161830740
28004;ALLONNES;;0;16;0;0;0;0;0;0;0,3;48.331853373507101;1.651910479568000
28005;ALLUYES;;0;38;0;0;0;0;0;0;0,7;48.229072739731102;1.364595736725750
28006;AMILLY;;0;63;0;0;0;1;0;0;1,9;48.442387606561901;1.406904016781330
28007;ANET;;5;87;0;0;0;2;0;2;2,6;48.852752424786701;1.442840651775520
28008;ARDELLES;;0;7;0;0;0;0;0;0;0,2;48.545798983653199;1.179662660232330
28009;ARDELU;;0;0;0;0;0;0;0;0;0,1;48.355224730970598;1.912816323598360
28010;ARGENVILLIERS;;0;8;0;0;0;0;0;0;0,4;48.276543119059099;0.968279817947621
28012;ARROU;;0;43;0;0;0;1;1;2;1,7;48.111828874179203;1.085702288644590
28013;AUNAY-SOUS-AUNEAU;;0;52;0;0;0;0;1;1;1,4;48.442923645885699;1.813880357914800
28014;AUNAY-SOUS-CRECY;;0;21;0;0;0;0;0;1;0,6;48.657972401526003;1.303833592487150
28015;AUNEAU;;17;183;20;1;0;2;1;3;4,1;48.469289971060100;1.772592931463150
28016;LES AUTELS-VILLEVILLON;;0;9;0;0;0;0;0;0;0,2;48.175880617310497;0.998675924021397
28017;AUTHEUIL;;0;5;0;0;0;0;0;0;0,2;48.007005168348698;1.294934260337140
28018;AUTHON-DU-PERCHE;;0;37;0;0;0;1;0;1;1,3;48.202143014729899;0.885817517023296
28019;BAIGNEAUX;;0;13;0;0;0;0;0;0;0,2;48.128323984765998;1.819801155246440
28020;BAIGNOLET;;0;0;0;0;0;0;0;0;0,1;48.178191815526198;1.630031617840330
28021;BAILLEAU-LE-PIN;;0;55;10;1;0;1;1;1;1,5;48.359408841194700;1.322914287802130
28022;BAILLEAU-L'EVEQUE;;0;44;0;0;0;0;0;1;1,2;48.487668486312302;1.396810681539050
28023;BAILLEAU-ARMENONVILLE;;0;51;0;0;0;0;1;1;1,4;48.526830611281298;1.648088784917290
28024;BARJOUVILLE;;0;48;0;0;0;1;1;1;1,6;48.406692569836402;1.472257741029980
28025;BARMAINVILLE;;0;5;0;0;0;0;0;0;0,1;48.258794731464697;1.954230926375530
28026;BAUDREVILLE;;0;17;0;0;0;0;0;1;0,3;48.326270551045099;1.889406698305720
28027;LA BAZOCHE-GOUET;;0;24;0;0;0;1;0;1;1,3;48.140195973479997;0.970700439992372
28028;BAZOCHES-EN-DUNOIS;;0;6;0;0;0;0;0;0;0,3;48.094436924865200;1.571518420265570
28029;BAZOCHES-LES-HAUTES;;0;12;0;0;0;0;0;0;0,3;48.159988823750403;1.820766907377430
28030;BEAUCHE;;0;9;0;0;0;0;0;0;0,3;48.677770823735699;0.980244828888718
28031;BEAUMONT-LES-AUTELS;;0;9;0;0;0;0;0;0;0,5;48.240224322031601;0.952655518791594
28032;BEAUVILLIERS;;0;14;0;0;0;0;0;0;0,3;48.300461275236600;1.654267186459430
28033;BELHOMERT-GUEHOUVILLE;;0;34;0;0;0;0;0;0;0,8;48.505951108177499;1.051017424375370
28034;BERCHERES-SAINT-GERMAIN;;0;20;0;0;0;0;0;1;0,8;48.534842925259802;1.468824562826650
28035;BERCHERES-LES-PIERRES;;0;46;0;0;0;0;0;1;1;48.373613749618301;1.555926086126580
28036;BERCHERES-SUR-VESGRE;;0;30;0;0;0;0;0;0;0,9;48.844072575600798;1.553144576837820
28037;BEROU-LA-MULOTIERE;;0;19;0;0;0;0;0;1;0,3;48.740657951916603;1.072777678706900
28038;BETHONVILLIERS;;0;0;0;0;0;0;0;0;0,1;48.231185900073598;0.899872742036049
28039;BEVILLE-LE-COMTE;;0;68;15;1;0;1;1;1;1,4;48.440444759870502;1.703376017502780
28040;BILLANCELLES;;0;16;0;0;0;0;0;0;0,3;48.494466958652097;1.214044383128540
28041;BLANDAINVILLE;;0;6;0;0;0;0;0;0;0,2;48.315496754437099;1.291772754051950
28042;BLEURY;;0;22;0;0;0;0;0;0;0;0;0
28044;BOISGASSON;;0;0;0;0;0;0;0;0;0,1;48.049022383223900;1.140418601722860
28045;BOISSY-EN-DROUAIS;;0;0;0;0;0;0;0;0;0,2;48.729187934864697;1.251498632038600
28046;BOISSY-LES-PERCHE;;0;17;0;0;0;0;0;1;0,5;48.680515549433601;0.901600967206421
28047;BOISVILLE-LA-SAINT-PERE;;0;33;0;0;0;0;0;1;0,7;48.331737090710597;1.699927655204990
28048;LA BOURDINIERE-SAINT-LOUP;;0;26;0;0;0;0;0;0;0,6;48.316560975224803;1.429962381406730
28049;BONCE;;0;11;0;0;0;0;0;0;0,2;48.307701095316403;1.517388564784010
28050;BONCOURT;;0;11;0;0;0;0;0;0;0,3;48.846822697240903;1.463826900828000
28051;BONNEVAL;;0;149;36;1;0;2;1;2;4,6;48.181220512307398;1.385569308185830
28052;BOUGLAINVAL;;0;13;0;0;0;0;0;1;0,7;48.560632279729703;1.509535247181620
28053;LE BOULLAY-LES-DEUX-EGLISES;;0;8;0;0;0;0;0;0;0,2;48.632011355128100;1.326968410413600
28054;LE BOULLAY-MIVOYE;;0;21;0;0;0;0;0;0;0,4;48.654445007211201;1.406309207876070
28055;LE BOULLAY-THIERRY;;0;39;0;0;0;0;0;1;0,6;48.634890658504297;1.433042675746390
28056;BOUTIGNY-PROUAIS;;0;73;0;0;0;0;0;1;1,8;48.734472068158098;1.569752782321050
28057;BOUVILLE;;0;29;0;0;0;0;0;1;0,5;48.261526762956201;1.377628196040240
28058;BRECHAMPS;;0;13;0;0;0;0;0;0;0,3;48.672575144999399;1.520968966502510
28059;BREZOLLES;;0;96;19;1;0;1;1;2;1,7;48.688661727719399;1.064331158164830
28060;BRICONVILLE;;0;5;0;0;0;0;0;0;0,1;48.515989036518299;1.388758778796690
28061;BROU;;0;97;20;1;0;2;1;2;3,5;48.217359299271799;1.157560121936160
28062;BROUE;;0;28;0;0;0;0;0;0;0,9;48.752055907067003;1.524590938201980
28063;BRUNELLES;;0;21;0;0;0;0;0;0;0,6;48.325330521096198;0.911944222996032
28064;BU;;0;55;0;0;0;1;0;1;1,8;48.802111064248500;1.493023988919350
28065;BULLAINVILLE;;0;0;0;0;0;0;0;0;0,1;48.170387294447302;1.507204546913610
28066;BULLOU;;0;6;0;0;0;0;0;0;0,2;48.235013581338599;1.246457032495840
28067;CERNAY;;0;0;0;0;0;0;0;0;0,1;48.384853852462598;1.230687719896750
28068;CHALLET;;0;19;0;0;0;0;0;0;0,4;48.555524862561299;1.427807899122860
28069;CHAMPAGNE;;0;12;0;0;0;0;0;0;0,2;48.764361524876897;1.558842406992570
28070;CHAMPHOL;;0;90;10;1;1;1;1;1;3,4;48.467159841526602;1.510548211185710
28071;CHAMPROND-EN-GATINE;;0;29;0;0;0;0;0;0;0,5;48.395982824298002;1.074309801248630
28072;CHAMPROND-EN-PERCHET;;0;12;0;0;0;0;0;0;0,4;48.308389545666302;0.889668638078330
28073;CHAMPSERU;;0;8;0;0;0;0;0;0;0,3;48.490671475361097;1.645381521772070
28074;LA CHAPELLE-D'AUNAINVILLE;;0;14;0;0;0;0;0;0;0,3;48.416056715910997;1.797018252215630
28075;LA CHAPELLE-DU-NOYER;;0;37;0;0;0;0;0;1;1;48.042560061312301;1.318172770304540
28076;LA CHAPELLE-FORAINVILLIERS;;0;7;0;0;0;0;0;0;0,2;48.728376131323500;1.491338472371250
28077;LA CHAPELLE-FORTIN;;0;7;0;0;0;0;0;0;0,2;48.648071550101903;0.862754721849053
28078;CHAPELLE-GUILLAUME;;0;6;0;0;0;0;0;0;0,2;48.119233687282197;0.893227456483745
28079;CHAPELLE-ROYALE;;0;8;0;0;0;0;0;0;0,4;48.153249336808798;1.043995818764440
28080;CHARBONNIERES;;0;8;0;0;0;0;0;0;0,3;48.189481551043698;0.943608630589839
28081;CHARONVILLE;;0;19;0;0;0;0;0;0;0,3;48.283368586971903;1.310259330572210
28082;CHARPONT;;0;13;0;0;0;0;0;0;0,6;48.695932286701797;1.432192581213150
28083;CHARRAY;;0;0;0;0;0;0;0;0;0,1;47.967591050346797;1.340602056574610
28084;CHARTAINVILLIERS;;0;32;0;0;0;0;0;0;0,8;48.543464031130000;1.545691809409000
28085;CHARTRES;;111;1512;384;8;1;5;2;1;39,1;48.447105792221400;1.505694967342000
28086;CHASSANT;;0;13;0;0;0;0;0;1;0,3;48.292082951296699;1.067980961115470
28087;CHATAINCOURT;;0;6;0;0;0;0;0;0;0,2;48.692528537244797;1.233902603645930
28088;CHATEAUDUN;;22;436;92;2;1;1;1;1;13,9;48.076708725634802;1.326208868304200
28089;CHATEAUNEUF-EN-THYMERAIS;;5;108;21;1;0;1;1;2;2,6;48.588704935270201;1.237720555008910
28090;LES CHATELETS;;0;6;0;0;0;0;0;0;0,1;48.659466993069103;1.018262171536180
28091;LES CHATELLIERS-NOTRE-DAME;;0;6;0;0;0;0;0;0;0,1;48.347035357041001;1.209820854164090
28092;CHATENAY;;0;13;0;0;0;0;0;0;0,2;48.355209873287698;1.883455429432730
28093;CHATILLON-EN-DUNOIS;;0;35;0;0;0;0;0;1;0,8;48.125332906616997;1.182629722245640
28094;CHAUDON;;0;72;0;0;0;0;0;0;1,6;48.654494849188801;1.493868779673240
28095;CHAUFFOURS;;0;10;0;0;0;0;0;0;0,3;48.394273083324698;1.337785479260430
28096;LA CHAUSSEE-D'IVRY;;0;39;0;0;0;0;0;0;1;48.888574911451400;1.488161630245480
28098;CHERISY;;0;56;0;0;0;1;1;1;1,8;48.756898279686602;1.435968516547840
28099;CHUISNES;;0;50;0;0;0;0;0;1;1;48.437046714448996;1.188404532871990
28100;CINTRAY;;0;15;0;0;0;0;0;0;0,4;48.445767875936497;1.366007942709900
28101;CIVRY;;0;13;0;0;0;0;0;0;0,4;48.085614613208001;1.481674889485390
28102;CLEVILLIERS;;0;31;0;0;0;0;0;1;0,7;48.551670175793703;1.383893159753990
28103;CLOYES-SUR-LE-LOIR;;0;75;0;0;0;2;1;2;2,7;47.993455710276699;1.221139076576300
28104;COLTAINVILLE;;0;43;0;0;0;0;0;1;0,9;48.492417397878398;1.596783826250670
28105;COMBRES;;0;20;0;0;0;0;0;0;0,5;48.337037422184203;1.060008897350560
28106;CONIE-MOLITARD;;0;17;0;0;0;0;0;0;0,4;48.113238264826300;1.442019259259900
28107;CORANCEZ;;0;11;0;0;0;0;0;0;0,4;48.367393860924103;1.515065578535600
28108;CORMAINVILLE;;0;16;0;0;0;0;0;0;0,2;48.131552173918401;1.606140698123140
28109;LES CORVEES-LES-YYS;;0;17;0;0;0;0;0;0;0,3;48.365557785448502;1.146583299979710
28110;LE COUDRAY;;0;139;70;2;0;1;1;1;4;48.418886346991599;1.503256352405580
28111;COUDRAY-AU-PERCHE;;0;12;0;0;0;0;0;0;0,4;48.238081387820401;0.857153019385202
28112;COUDRECEAU;;0;15;0;0;0;0;0;1;0,4;48.347130697676199;0.923836971094452
28113;COULOMBS;;0;66;0;0;0;0;1;1;1,4;48.655854419486303;1.553398611127810
28114;COURBEHAYE;;0;7;0;0;0;0;0;0;0,1;48.148754640829601;1.607876080322970
28115;COURTALAIN;;0;24;0;0;0;2;0;0;0,6;48.083717610714501;1.136533179476390
28116;COURVILLE-SUR-EURE;;0;107;16;1;0;1;1;2;2,8;48.452133042496399;1.248785266702150
28117;CRECY-COUVE;;0;7;0;0;0;0;0;0;0,3;48.680313085622103;1.282907463427610
28118;CROISILLES;;0;12;0;0;0;0;0;0;0,5;48.690848090463902;1.499984780045150
