Communes;Codes_Insee;NB_Allocataires;ALL_PAJE;ALL_PRIM;ALL_BASEP;ALL_ASMA;ALL_Clca_Colca
SABLIERES;07202;30;;;;;
SAGNES-ET-GOUDOULET;07203;7;;;;;
SAINT-AGREVE;07204;404;63;;;11;22
SAINT-ALBAN-D'AY;07205;179;56;;43;26;20
SAINT-ALBAN-EN-MONTAGNE;07206;;;;;;
SAINT-ALBAN-AURIOLLES;07207;117;23;;;;6
SAINT-ANDEOL-DE-BERG;07208;14;5;;;;
SAINT-ANDEOL-DE-FOURCHADES;07209;;;;;;
SAINT-ANDEOL-DE-VALS;07210;75;20;;;5;6
SAINT-ANDRE-DE-CRUZIERES;07211;59;;;;;
SAINT-ANDRE-EN-VIVARAIS;07212;22;6;;;;
SAINT-ANDRE-LACHAMP;07213;15;;;;;
SAINT-APOLLINAIRE-DE-RIAS;07214;22;7;;;;
SAINT-BARTHELEMY-LE-MEIL;07215;15;;;;;
SAINT-BARTHELEMY-GROZON;07216;63;10;;;;
SAINT-BARTHELEMY-LE-PLAIN;07217;97;27;;21;11;8
SAINT-BASILE;07218;39;9;;;;
SAINT-BAUZILE;07219;39;9;;;;
SAINT-CHRISTOL;07220;15;;;;;
SAINT-CIERGE-LA-SERRE;07221;32;10;;;;
SAINT-CIERGE-SOUS-LE-CHEYLARD;07222;22;8;;;;
SAINT-CIRGUES-DE-PRADES;07223;18;;;;;
SAINT-CIRGUES-EN-MONTAGNE;07224;32;;;;;
SAINT-CLAIR;07225;130;33;;23;18;8
SAINT-CLEMENT;07226;6;;;;;
SAINT-CYR;07227;180;52;;41;22;22
SAINT-DESIRAT;07228;113;34;;29;10;11
SAINT-DIDIER-SOUS-AUBENAS;07229;116;24;;;6;6
SAINT-ETIENNE-DE-BOULOGNE;07230;55;11;;;;
SAINT-ETIENNE-DE-FONTBELLON;07231;347;74;;66;16;20
SAINT-ETIENNE-DE-LUGDARES;07232;91;10;;;;
SAINT-ETIENNE-DE-SERRE;07233;18;;;;;
SAINT-ETIENNE-DE-VALOUX;07234;39;15;;;8;7
SAINTE-EULALIE;07235;22;;;;;
SAINT-FELICIEN;07236;180;29;;;8;10
SAINT-FORTUNAT-SUR-EYRIEUX;07237;107;28;;20;16;10
SAINT-GENEST-DE-BEAUZON;07238;42;13;;;;5
SAINT-GENEST-LACHAMP;07239;6;;;;;
SAINT-GEORGES-LES-BAINS;07240;256;72;;55;35;18
SAINT-GERMAIN;07241;97;17;;;6;5
SAINT-GINEIS-EN-COIRON;07242;9;;;;;
SAINT-JACQUES-D'ATTICIEUX;07243;34;12;;;;
SAINT-JEAN-CHAMBRE;07244;42;12;;;;
SAINT-JEAN-DE-MUZOLS;07245;313;63;;45;32;15
SAINT-JEAN-LE-CENTENIER;07247;110;18;;;11;
SAINT-JEAN-ROURE;07248;43;8;;;;
SAINT-JEURE-D'ANDAURE;07249;11;5;;;;
SAINT-JEURE-D'AY;07250;60;11;;;6;
SAINT-JOSEPH-DES-BANCS;07251;19;;;;;
SAINT-JULIEN-BOUTIERES;07252;25;;;;;
SAINT-JULIEN-DU-GUA;07253;17;;;;;
SAINT-JULIEN-DU-SERRE;07254;101;17;;;;6
SAINT-JULIEN-EN-SAINT-ALBAN;07255;211;59;;41;31;19
SAINT-JULIEN-LABROUSSE;07256;47;12;;;;
SAINT-JULIEN-LE-ROUX;07257;7;;;;;
SAINT-JULIEN-VOCANCE;07258;25;;;;;
SAINT-JUST;07259;237;59;;47;17;20
SAINT-LAGER-BRESSAC;07260;105;30;;;13;13
SAINT-LAURENT-DU-PAPE;07261;228;59;;44;26;13
SAINT-LAURENT-LES-BAINS;07262;;;;;;
SAINT-LAURENT-SOUS-COIRON;07263;11;;;;;
SAINT-MARCEL-D'ARDECHE;07264;307;58;;50;22;24
SAINT-MARCEL-LES-ANNONAY;07265;207;60;;46;35;20
SAINTE-MARGUERITE-LAFIGERE;07266;;;;;;
SAINT-MARTIAL;07267;26;;;;;
SAINT-MARTIN-D'ARDECHE;07268;151;25;;18;10;
SAINT-MARTIN-DE-VALAMAS;07269;196;28;;;;12
SAINT-MARTIN-SUR-LAVEZON;07270;58;16;;11;9;
SAINT-MAURICE-D'ARDECHE;07272;57;15;;;8;
SAINT-MAURICE-D'IBIE;07273;20;10;;;;
SAINT-MAURICE-EN-CHALENCON;07274;27;8;;;;
SAINT-MELANY;07275;10;;;;;
SAINT-MICHEL-D'AURANCE;07276;42;10;;;;5
SAINT-MICHEL-DE-BOULOGNE;07277;23;9;;;;
SAINT-MICHEL-DE-CHABRILLANOUX;07278;59;15;;;5;
SAINT-MONTAN;07279;265;67;;56;17;26
SAINT-PAUL-LE-JEUNE;07280;151;27;;;7;9
SAINT-PERAY;07281;1103;241;5;169;121;79
SAINT-PIERRE-DE-COLOMBIER;07282;39;;;;;
SAINT-PIERRE-LA-ROCHE;07283;;;;;;
SAINT-PIERRE-SAINT-JEAN;07284;14;;;;;
SAINT-PIERRE-SUR-DOUX;07285;;;;;;
SAINT-PIERREVILLE;07286;79;15;;;;5
SAINT-PONS;07287;36;8;;;;
SAINT-PRIEST;07288;158;36;;;14;13
SAINT-PRIVAT;07289;270;43;;;13;16
SAINT-PRIX;07290;39;8;;;;
SAINT-REMEZE;07291;126;28;;20;12;9
SAINT-ROMAIN-D'AY;07292;152;57;;48;31;22
SAINT-ROMAIN-DE-LERPS;07293;104;47;;38;27;17
SAINT-SAUVEUR-DE-CRUZIERES;07294;53;8;;;;
SAINT-SAUVEUR-DE-MONTAGUT;07295;215;29;;22;10;9
SAINT-SERNIN;07296;224;43;;;15;16
SAINT-SYLVESTRE;07297;64;22;;;10;11
SAINT-SYMPHORIEN-SOUS-CHOMERAC;07298;89;21;;14;11;7
SAINT-SYMPHORIEN-DE-MAHUN;07299;18;5;;;;
SAINT-THOME;07300;52;11;;;6;
SAINT-VICTOR;07301;115;35;;24;19;9
SAINT-VINCENT-DE-BARRES;07302;91;31;;24;18;11
SAINT-VINCENT-DE-DURFORT;07303;32;12;;;;5
SALAVAS;07304;74;14;;;;5
LES SALELLES;07305;32;;;;;
SAMPZON;07306;21;;;;;
SANILHAC;07307;65;16;;;5;
SARRAS;07308;309;77;;67;30;23
SATILLIEU;07309;234;58;;43;27;21
SAVAS;07310;103;22;;13;14;6
SCEAUTRES;07311;12;5;;;;
SECHERAS;07312;66;27;;20;16;5
SERRIERES;07313;195;41;;35;16;10
SILHAC;07314;42;10;;;;
LA SOUCHE;07315;40;9;;;;
SOYONS;07316;247;70;;48;36;23
TALENCIEUX;07317;137;50;;37;27;17
TAURIERS;07318;28;6;;;;
LE TEIL;07319;1630;354;9;311;75;83
THORRENC;07321;25;;;;;
THUEYTS;07322;194;39;;;5;17
TOULAUD;07323;227;62;;36;36;16
TOURNON-SUR-RHONE;07324;1900;353;10;293;112;95
UCEL;07325;288;53;;47;18;18
USCLADES-ET-RIEUTORD;07326;5;;;;;
UZER;07327;67;13;;;;5
VAGNAS;07328;76;13;;;;
VALGORGE;07329;141;7;;;;
VALLON-PONT-D'ARC;07330;427;65;;;;19
VALS-LES-BAINS;07331;798;105;;94;20;25
VALVIGNERES;07332;47;8;;;;
VANOSC;07333;129;35;;27;17;15
LES VANS;07334;590;61;;53;6;19
VAUDEVANT;07335;24;;;;;
VERNON;07336;21;;;;;
VERNOSC-LES-ANNONAY;07337;293;90;;70;40;30
VERNOUX-EN-VIVARAIS;07338;283;60;;49;23;13
VESSEAUX;07339;262;61;;49;23;19
VEYRAS;07340;167;27;;;8;9
VILLENEUVE-DE-BERG;07341;622;100;5;82;46;27
VILLEVOCANCE;07342;163;44;;30;21;20
VINEZAC;07343;193;32;;;9;10
VINZIEUX;07344;62;27;;17;19;9
VION;07345;124;34;;22;21;11
VIVIERS;07346;675;138;;116;39;40
VOCANCE;07347;102;28;;22;12;7
VOGUE;07348;196;36;;;14;16
LA VOULTE-SUR-RHONE;07349;1009;181;5;152;52;45
ACY-ROMANCE;08001;43;13;;;6;
AIGLEMONT;08003;180;56;;46;31;17
AIRE;08004;26;8;;;;
ALINCOURT;08005;13;5;;;;
ALLAND'HUY-ET-SAUSSEUIL;08006;31;15;;;9;5
LES ALLEUX;08007;8;;;;;
AMAGNE;08008;103;26;;;9;11
AMBLIMONT;08009;26;9;;;;
AMBLY-FLEURY;08010;11;5;;;;
ANCHAMPS;08011;34;9;;;;
ANGECOURT;08013;46;17;;;6;
ANNELLES;08014;16;5;;;;
ANTHENY;08015;13;5;;;;
AOUSTE;08016;25;;;;;
APREMONT;08017;15;;;;;
ARDEUIL-ET-MONTFAUXELLES;08018;10;;;;;
LES GRANDES-ARMOISES;08019;17;;;;;
LES PETITES-ARMOISES;08020;8;;;;;
ARNICOURT;08021;22;8;;;;
ARREUX;08022;37;16;;;7;5
ARTAISE-LE-VIVIER;08023;6;;;;;
ASFELD;08024;148;47;;33;23;11
ATTIGNY;08025;175;29;;;;6
AUBIGNY-LES-POTHEES;08026;38;15;;;7;
AUBONCOURT-VAUZELLES;08027;13;;;;;
AUBRIVES;08028;127;24;;;6;
AUFLANCE;08029;8;;;;;
AUGE;08030;;;;;;
AURE;08031;;;;;;
AUSSONCE;08032;20;9;;;;
AUTHE;08033;9;;;;;
AUTRECOURT-ET-POURRON;08034;44;16;;;5;6
AUTRUCHE;08035;7;;;;;
AUTRY;08036;10;;;;;
AUVILLERS-LES-FORGES;08037;148;34;;27;11;6
AVANCON;08038;28;15;;;6;
AVAUX;08039;53;14;;;7;7
LES AYVELLES;08040;136;43;;31;13;17
BAALONS;08041;32;10;;;;
BALAIVES-ET-BUTZ;08042;27;5;;;;
BALAN;08043;227;51;;45;16;12
BALHAM;08044;18;5;;;;
BALLAY;08045;33;6;;;;
BANOGNE-RECOUVRANCE;08046;15;5;;;;
BARBAISE;08047;;;;;;
BARBY;08048;38;8;;;;
BAR-LES-BUZANCY;08049;15;;;;;
BAYONVILLE;08052;10;;;;;
BAZEILLES;08053;329;59;;52;20;14
BEAUMONT-EN-ARGONNE;08055;54;13;;;6;
BEFFU-ET-LE-MORTHOMME;08056;5;;;;;
BELLEVILLE-ET-CHATILLON-SUR-BAR;08057;49;9;;;;
BELVAL;08058;18;6;;;;
BELVAL-BOIS-DES-DAMES;08059;;;;;;
BERGNICOURT;08060;25;18;;12;12;
LA BERLIERE;08061;8;;;;;
BERTONCOURT;08062;13;;;;;
LA BESACE;08063;10;;;;;
BIERMES;08064;29;11;;;;
BIEVRES;08065;;;;;;
BIGNICOURT;08066;7;;;;;
BLAGNY;08067;170;34;;29;10;5
BLANCHEFOSSE-ET-BAY;08069;12;;;;;
BLANZY-LA-SALONNAISE;08070;38;9;;;;
BLOMBAY;08071;17;6;;;;
BOSSEVAL-ET-BRIANCOURT;08072;46;12;;;6;
BOSSUS-LES-RUMIGNY;08073;8;;;;;
BOUCONVILLE;08074;6;;;;;
BOULT-AUX-BOIS;08075;19;;;;;
BOULZICOURT;08076;153;27;;;5;12
BOURCQ;08077;7;;;;;
BOURG-FIDELE;08078;138;40;;;9;5
BOUTANCOURT;08079;39;15;;;7;
BOUVELLEMONT;08080;13;;;;;
BOGNY-SUR-MEUSE;08081;1039;194;;177;33;42
BRECY-BRIERES;08082;5;;;;;
BREVILLY;08083;56;18;;;;6
BRIENNE-SUR-AISNE;08084;31;8;;;;
BRIEULLES-SUR-BAR;08085;21;;;;;
BRIQUENAY;08086;18;;;;;
BROGNON;08087;13;;;;;
BULSON;08088;14;;;;;
BUZANCY;08089;59;12;;;6;6
CARIGNAN;08090;557;99;;90;22;25
CAUROY;08092;19;8;;;;
CERNION;08094;8;;;;;
CHAGNY;08095;23;11;;;5;5
CHALANDRY-ELAIRE;08096;61;24;;16;14;7
CHALLERANGE;08097;67;22;;16;11;
CHAMPIGNEULLE;08098;;;;;;
CHAMPIGNEUL-SUR-VENCE;08099;17;5;;;;
CHAMPLIN;08100;11;;;;;
LA CHAPELLE;08101;16;;;;;
CHAPPES;08102;11;;;;;
CHARBOGNE;08103;29;9;;;;
CHARDENY;08104;5;;;;;
CHARLEVILLE-MEZIERES;08105;12991;1765;50;1613;167;279
CHARNOIS;08106;7;;;;;
CHATEAU-PORCIEN;08107;249;48;;42;13;10
CHATEL-CHEHERY;08109;16;;;;;
LE CHATELET-SUR-SORMONNE;08110;21;;;;;
LE CHATELET-SUR-RETOURNE;08111;84;35;;30;23;10
CHAUMONT-PORCIEN;08113;101;20;;;6;
CHEHERY;08114;16;;;;;
CHEMERY-SUR-BAR;08115;41;15;;10;9;5
LE CHESNE;08116;165;28;;;9;6
CHESNOIS-AUBONCOURT;08117;19;;;;;
CHEVEUGES;08119;58;17;;;;5
CHEVIERES;08120;6;;;;;
CHILLY;08121;19;;;;;
CHOOZ;08122;75;20;;;7;6
CHUFFILLY-ROCHE;08123;8;;;;;
CLAVY-WARBY;08124;39;14;;;8;
CLIRON;08125;28;9;;;;
CONDE-LES-HERPY;08126;32;10;;;;
CONDE-LES-AUTRY;08128;9;;;;;
CONTREUVE;08130;;;;;;
CORNAY;08131;;;;;;
CORNY-MACHEROMENIL;08132;26;11;;;;
COUCY;08133;68;17;;;5;6
COULOMMES-ET-MARQUENY;08134;8;;;;;
LA CROIX-AUX-BOIS;08135;14;7;;;;
DAIGNY;08136;53;11;;;6;
DAMOUZY;08137;45;8;;;;
LES DEUX-VILLES;08138;30;5;;;;
DEVILLE;08139;180;36;;31;10;
DOM-LE-MESNIL;08140;132;28;;21;14;10
DOMMERY;08141;22;5;;;;
DONCHERY;08142;467;81;;70;32;19
DOUMELY-BEGNY;08143;10;;;;;
DOUX;08144;8;;;;;
DOUZY;08145;314;70;;60;24;17
DRAIZE;08146;15;;;;;
DRICOURT;08147;11;;;;;
L'ECAILLE;08148;31;12;;;6;5
L'ECHELLE;08149;17;5;;;;
ECLY;08150;22;7;;;;
ECORDAL;08151;42;13;;;;
ELAN;08152;10;5;;;;
ESCOMBRES-ET-LE-CHESNOIS;08153;50;16;;10;7;
ESTREBAY;08154;;;;;;
ETALLE;08155;12;;;;;
ETEIGNIERES;08156;78;27;;20;13;10
ETREPIGNY;08158;25;7;;;;
EUILLY-ET-LOMBUT;08159;12;;;;;
EVIGNY;08160;22;6;;;;
EXERMONT;08161;;;;;;
FAGNON;08162;41;10;;;;
FAISSAULT;08163;28;11;;;;
FALAISE;08164;33;12;;;6;
FAUX;08165;5;;;;;
FEPIN;08166;38;10;;;;
LA FEREE;08167;7;;;;;
LA FERTE-SUR-CHIERS;08168;15;;;;;
FLAIGNES-HAVYS;08169;8;;;;;
FLEIGNEUX;08170;29;6;;;;
FLEVILLE;08171;14;;;;;
FLIGNY;08172;40;10;;;;
FLIZE;08173;183;51;;42;20;15
FLOING;08174;306;71;;56;20;16
FOISCHES;08175;29;6;;;;
FOSSE;08176;;;;;;
FRAILLICOURT;08178;20;5;;;;
FRANCHEVAL;08179;89;21;;;7;
LA FRANCHEVILLE;08180;194;48;;37;18;17
LE FRETY;08182;8;;;;;
FROMELENNES;08183;145;36;;26;17;7
FROMY;08184;5;;;;;
FUMAY;08185;729;99;;88;22;26
GERMONT;08186;5;;;;;
GERNELLE;08187;41;10;;;;
GESPUNSART;08188;160;28;;;5;10
GIRONDELLE;08189;14;5;;;;
GIVET;08190;1277;234;;207;51;38
GIVONNE;08191;156;40;;31;17;7
GIVRON;08192;;;;;;
GIVRY;08193;25;9;;;;
GLAIRE;08194;122;26;;18;13;5
GOMONT;08195;57;20;;;5;6
GRANDCHAMP;08196;11;;;;;
GRANDHAM;08197;9;;;;;
GRANDPRE;08198;49;13;;;7;
LA GRANDVILLE;08199;110;35;;29;11;17
GRIVY-LOISY;08200;21;7;;;;
GRUYERES;08201;9;;;;;
GUE-D'HOSSUS;08202;51;13;;;7;
GUIGNICOURT-SUR-VENCE;08203;35;9;;;;
GUINCOURT;08204;7;;;;;
HAGNICOURT;08205;9;;;;;
HAM-LES-MOINES;08206;51;17;;12;7;6
HAM-SUR-MEUSE;08207;32;5;;;;
HANNAPPES;08208;16;;;;;
HANNOGNE-SAINT-MARTIN;08209;51;11;;;5;
HANNOGNE-SAINT-REMY;08210;8;;;;;
HARAUCOURT;08211;121;30;;;;7
HARCY;08212;73;21;;15;11;6
HARGNIES;08214;64;12;;;;
HARRICOURT;08215;;;;;;
HAUDRECY;08216;36;11;;;;
HAULME;08217;15;7;;;;
LES HAUTES-RIVIERES;08218;263;49;;;7;8
HAUTEVILLE;08219;12;5;;;;
HAUVINE;08220;36;16;;;10;
HAYBES;08222;306;70;;54;25;20
HERBEUVAL;08223;7;;;;;
HERPY-L'ARLESIENNE;08225;30;11;;;;
HIERGES;08226;24;;;;;
LA HORGNE;08228;26;9;;;;
HOUDILCOURT;08229;14;6;;;;
HOULDIZY;08230;44;18;;8;10;
ILLY;08232;51;12;;;;
IMECOURT;08233;;;;;;
INAUMONT;08234;12;6;;;;
ISSANCOURT-ET-RUMEL;08235;40;8;;;;
JANDUN;08236;37;13;;7;8;
JOIGNY-SUR-MEUSE;08237;92;23;;18;10;
JONVAL;08238;5;;;;;
JUNIVILLE;08239;176;58;;41;35;19
JUSTINE-HERBIGNY;08240;15;6;;;;
LAIFOUR;08242;74;9;;;;
LALOBBE;08243;18;;;;;
LAMETZ;08244;9;;;;;
LANCON;08245;6;;;;;
LANDRES-ET-SAINT-GEORGES;08246;6;;;;;
LANDRICHAMPS;08247;16;5;;;;
LAUNOIS-SUR-VENCE;08248;109;45;;39;18;13
LAVAL-MORENCY;08249;30;;;;;
LEFFINCOURT;08250;16;7;;;;
LEPRON-LES-VALLEES;08251;11;;;;;
LETANNE;08252;20;5;;;;
LIART;08254;74;16;;;5;
LINAY;08255;34;14;;;;
LIRY;08256;10;;;;;
LOGNY-BOGNY;08257;28;9;;;;
LONGWE;08259;12;;;;;
LONNY;08260;91;39;;;15;8
LOUVERGNY;08261;;;;;;
LUCQUY;08262;101;36;;;16;5
LUMES;08263;157;35;;27;16;12
MACHAULT;08264;74;22;;;8;
MAIRY;08267;39;8;;;;
MAISONCELLE-ET-VILLERS;08268;7;;;;;
MALANDRY;08269;7;;;;;
MANRE;08271;7;;;;;
MARANWEZ;08272;;;;;;
MARBY;08273;;;;;;
MARCQ;08274;5;;;;;
MARGNY;08275;11;;;;;
MARGUT;08276;122;18;;;;
MARLEMONT;08277;17;;;;;
MARQUIGNY;08278;11;;;;;
MARS-SOUS-BOURCQ;08279;5;;;;;
MARVAUX-VIEUX;08280;8;;;;;
MATTON-ET-CLEMENCY;08281;54;11;;;5;
MAUBERT-FONTAINE;08282;176;38;;;6;5
MAZERNY;08283;12;;;;;
LES MAZURES;08284;122;31;;;8;12
MENIL-ANNELLES;08286;11;;;;;
MENIL-LEPINOIS;08287;16;8;;;;
MESMONT;08288;16;5;;;;
MESSINCOURT;08289;86;13;;;6;5
MOGUES;08291;19;;;;;
MOIRY;08293;19;;;;;
LA MONCELLE;08294;14;5;;;;
MONDIGNY;08295;21;6;;;;
MONTCHEUTIN;08296;20;;;;;
MONTCORNET;08297;61;16;;;5;6
MONTCY-NOTRE-DAME;08298;199;59;;47;24;12
LE MONT-DIEU;08300;;;;;;
MONTGON;08301;5;;;;;
MONTHERME;08302;442;79;;63;25;13
MONTHOIS;08303;44;11;;;;
MONTIGNY-SUR-MEUSE;08304;9;;;;;
MONTIGNY-SUR-VENCE;08305;28;8;;;;
MONT-LAURENT;08306;8;;;;;
MONTMEILLANT;08307;10;;;;;
MONT-SAINT-MARTIN;08308;9;;;;;
MONT-SAINT-REMY;08309;;;;;;
MOURON;08310;8;;;;;
MOUZON;08311;456;74;;68;18;16
MURTIN-ET-BOGNY;08312;28;8;;;;
NANTEUIL-SUR-AISNE;08313;15;6;;;;
NEUFLIZE;08314;101;45;;38;25;11
NEUFMAISON;08315;7;;;;;
NEUFMANIL;08316;177;46;;38;18;11
LA NEUVILLE-A-MAIRE;08317;18;5;;;;
LA NEUVILLE-AUX-JOUTES;08318;29;;;;;
NEUVILLE-LEZ-BEAULIEU;08319;32;5;;;;
LA NEUVILLE-EN-TOURNE-A-FUY;08320;63;28;;23;15;7
NEUVILLE-DAY;08321;16;;;;;
NEUVILLE-LES-THIS;08322;47;7;;;;
LA NEUVILLE-LES-WASIGNY;08323;21;6;;;;
NEUVIZY;08324;12;5;;;;
NOIRVAL;08325;;;;;;
NOUART;08326;20;5;;;;
NOUVION-SUR-MEUSE;08327;360;60;;55;18;14
NOUZONVILLE;08328;1332;236;11;199;75;41
NOVION-PORCIEN;08329;58;10;;;;
NOVY-CHEVRIERES;08330;78;24;;;9;7
NOYERS-PONT-MAUGIS;08331;93;21;;13;14;
OCHES;08332;5;;;;;
OLIZY-PRIMAT;08333;25;5;;;;
OMICOURT;08334;5;;;;;
OMONT;08335;8;;;;;
OSNES;08336;27;6;;;;
PAUVRES;08338;16;7;;;;
PERTHES;08339;36;9;;;;
POILCOURT-SYDNEY;08340;26;10;;;;
POIX-TERRON;08341;138;31;;24;12;9
POURU-AUX-BOIS;08342;46;15;;;5;
POURU-SAINT-REMY;08343;164;45;;40;17;12
PREZ;08344;14;5;;;;
PRIX-LES-MEZIERES;08346;140;34;;24;11;14
PUILLY-ET-CHARBEAUX;08347;29;10;;;;
PUISEUX;08348;11;6;;;;
PURE;08349;81;14;;;;5
QUATRE-CHAMPS;08350;24;10;;;;
QUILLY;08351;8;;;;;
RAILLICOURT;08352;25;6;;;;
RANCENNES;08353;71;19;;13;7;
RAUCOURT-ET-FLABA;08354;149;29;;;;9
REGNIOWEZ;08355;27;;;;;
REMAUCOURT;08356;24;7;;;;
REMILLY-AILLICOURT;08357;117;28;;23;15;9
REMILLY-LES-POTHEES;08358;36;11;;;;
RENNEVILLE;08360;33;;;;;
RENWEZ;08361;275;79;;68;32;20
RETHEL;08362;1598;308;13;276;62;39
REVIN;08363;1427;245;10;218;58;43
RILLY-SUR-AISNE;08364;18;7;;;;
RIMOGNE;08365;275;69;;58;27;14
ROCQUIGNY;08366;72;11;;;;5
ROCROI;08367;392;58;;52;14;11
ROIZY;08368;25;7;;;;
LA ROMAGNE;08369;9;;;;;
ROUVROY-SUR-AUDRY;08370;93;28;;;15;8
RUBECOURT-ET-LAMECOURT;08371;19;;;;;
RUBIGNY;08372;9;;;;;
RUMIGNY;08373;50;8;;;;
LA SABOTTERIE;08374;8;;;;;
SACHY;08375;23;;;;;
SAILLY;08376;28;9;;;;
SAINT-AIGNAN;08377;10;;;;;
SAINT-CLEMENT-A-ARNES;08378;9;;;;;
SAINT-ETIENNE-A-ARNES;08379;26;7;;;;
SAINT-FERGEUX;08380;21;9;;;;
SAINT-GERMAINMONT;08381;125;37;;29;18;7
SAINT-JEAN-AUX-BOIS;08382;14;;;;;
SAINT-JUVIN;08383;13;;;;;
SAINT-LAMBERT-ET-MONT-DE-JEUX;08384;20;7;;;;
SAINT-LAURENT;08385;130;21;;13;10;5
SAINT-LOUP-EN-CHAMPAGNE;08386;37;11;;;;
SAINT-LOUP-TERRIER;08387;19;8;;;;
SAINT-MARCEAU;08388;33;9;;;;
SAINT-MARCEL;08389;40;11;;;;
SAINTE-MARIE;08390;10;;;;;
SAINT-MENGES;08391;161;34;;28;5;
SAINT-MOREL;08392;28;5;;;;
SAINT-PIERRE-A-ARNES;08393;;;;;;
SAINT-PIERREMONT;08394;5;;;;;
SAINT-PIERRE-SUR-VENCE;08395;19;;;;;
SAINT-QUENTIN-LE-PETIT;08396;16;;;;;
SAINT-REMY-LE-PETIT;08397;9;;;;;
SAINTE-VAUBOURG;08398;;;;;;
SAPOGNE-SUR-MARCHE;08399;16;;;;;
SAPOGNE-ET-FEUCHERES;08400;68;28;;21;12;13
SAULCES-CHAMPENOISES;08401;15;;;;;
SAULCES-MONCLIN;08402;106;31;;;12;10
SAULT-LES-RETHEL;08403;324;59;;51;24;13
SAULT-SAINT-REMY;08404;19;5;;;;
SAUVILLE;08405;40;12;;;5;
SAVIGNY-SUR-AISNE;08406;49;16;;;7;
SECHAULT;08407;;;;;;
SECHEVAL;08408;67;16;;;9;
SEDAN;08409;4755;664;27;598;89;90
SEMIDE;08410;5;;;;;
SEMUY;08411;6;;;;;
SENUC;08412;15;;;;;
SERAINCOURT;08413;30;12;;;;
SERY;08415;47;13;;;5;
SEUIL;08416;21;5;;;;
SEVIGNY-LA-FORET;08417;37;12;;;6;5
SEVIGNY-WALEPPE;08418;29;8;;;;
SIGNY-L'ABBAYE;08419;233;43;;36;14;7
SIGNY-LE-PETIT;08420;240;38;;;6;7
SIGNY-MONTLIBERT;08421;6;;;;;
SINGLY;08422;16;;;;;
SOMMAUTHE;08424;12;;;;;
SOMMERANCE;08425;;;;;;
SON;08426;11;;;;;
SORBON;08427;16;7;;;;
SORCY-BAUTHEMONT;08428;20;7;;;;
SORMONNE;08429;79;20;;;8;5
STONNE;08430;;;;;;
SUGNY;08431;11;5;;;;
SURY;08432;12;;;;;
SUZANNE;08433;;;;;;
SY;08434;;;;;;
TAGNON;08435;117;41;;29;24;9
TAILLETTE;08436;34;7;;;;
TAILLY;08437;5;;;;;
TAIZY;08438;8;;;;;
TANNAY;08439;16;;;;;
TARZY;08440;24;5;;;;
TERMES;08441;14;5;;;;
TERRON-SUR-AISNE;08443;12;;;;;
TETAIGNE;08444;11;;;;;
THELONNE;08445;46;12;;;6;
THENORGUES;08446;10;;;;;
THILAY;08448;125;32;;;6;6
THIN-LE-MOUTIER;08449;63;25;;;10;
THIS;08450;27;6;;;;
LE THOUR;08451;50;17;;;;
THUGNY-TRUGNY;08452;28;8;;;;
TOGES;08453;8;;;;;
TOULIGNY;08454;7;;;;;
TOURCELLES-CHAUMONT;08455;15;6;;;;
TOURNAVAUX;08456;29;7;;;;
TOURNES;08457;147;33;;;16;6
TOURTERON;08458;24;8;;;;
TREMBLOIS-LES-CARIGNAN;08459;5;;;;;
TREMBLOIS-LES-ROCROI;08460;25;7;;;;
VANDY;08461;16;;;;;
VAUX-CHAMPAGNE;08462;18;9;;;;
VAUX-EN-DIEULET;08463;5;;;;;
VAUX-LES-MOURON;08464;9;;;;;
VAUX-LES-RUBIGNY;08465;;;;;;
VAUX-LES-MOUZON;08466;5;;;;;
VAUX-MONTREUIL;08467;12;5;;;;
VAUX-VILLAINE;08468;26;9;;;;
VENDRESSE;08469;79;26;;20;12;
VERPEL;08470;5;;;;;
VERRIERES;08471;;;;;;
VIEL-SAINT-REMY;08472;31;12;;;6;
VIEUX-LES-ASFELD;08473;36;11;;;;5
VILLERS-CERNAY;08475;45;10;;;;
VILLERS-DEVANT-LE-THOUR;08476;52;23;;13;13;
VILLERS-DEVANT-MOUZON;08477;12;;;;;
VILLERS-LE-TILLEUL;08478;35;9;;;;
VILLERS-LE-TOURNEUR;08479;21;7;;;;
VILLERS-SEMEUSE;08480;540;119;;113;31;21
VILLERS-SUR-BAR;08481;28;6;;;;
VILLERS-SUR-LE-MONT;08482;12;;;;;
VILLE-SUR-LUMES;08483;63;21;;16;10;7
VILLE-SUR-RETOURNE;08484;6;;;;;
VILLY;08485;22;9;;;;
VIREUX-MOLHAIN;08486;282;61;;49;19;15
VIREUX-WALLERAND;08487;266;60;;50;22;20
VIVIER-AU-COURT;08488;577;118;5;100;23;20
VONCQ;08489;28;6;;;;
VOUZIERS;08490;757;108;;99;33;17
VRIGNE-AUX-BOIS;08491;588;109;;98;24;25
VRIGNE-MEUSE;08492;39;12;;7;7;
VRIZY;08493;48;9;;;;
WADELINCOURT;08494;71;19;;;;
WAGNON;08496;16;7;;;;
WARCQ;08497;147;32;;26;13;5
WARNECOURT;08498;31;9;;;;
WASIGNY;08499;61;17;;;;
WIGNICOURT;08500;6;;;;;
WILLIERS;08501;;;;;;
YONCQ;08502;15;;;;;
YVERNAUMONT;08503;20;;;;;
